description,category_a,category_a_target
無法連線伺服器,網管,7
信件規則失效 無法正常使用  #15782,網管,7
"手機與電腦與server端的郵件同步出問題,需要協助處理   381-15782",網管,7
mail無法打開,網管,7
USER要詢問如何將MAIL封存下來,網管,7
mail serching and mail sent out gating randomly,網管,7
"本機outlook一直當掉, 電腦是MAC但使用windows。",網管,7
使用mac無法收公司信  人在QSMC  #3825626157,網管,7
"1. 無法開啟OUTLOOK與SKYPE. 點開程式後數秒內會顯示""由於發生問題導致程式停止正常運作, windows將關閉程式, 有解決方案可用將通知您""     2. 另外嘗試以安全模式進入系統, 點開程式後顯示""找不到此應用程式的授權, 修復嘗試以失敗或取消, Office將立即結束""",網管,7
郵件接收或傳送子公司QMN同仁，無法收發成功，使用郵件追蹤顯示已送發但回報伺服器問題,網管,7
#15341  信件無法寄出,網管,7
"使用者反應點選薪資單郵件後, Outlook 當機自動關閉, 之後便無法開啟, 請協處!",網管,7
"早上還有收到二封MAIL之後就再也收不到, 寄出的郵件卡很久才寄到對方信箱, 而寄件備份裡也沒有備份的, 無法辨別是否真的有寄出  重開OUTLOOK無法解決, 也重新開過機了還是一樣. 請幫忙處理, 謝謝",網管,7
2/7無法收到QCMC寄送的E-MAIL,網管,7
本機收發信件卡住，無法作業，由於信件已收至封存資料夾，所以也無法用Web mail作替代性作業，煩請幫忙  #15059,網管,7
無法收到此客戶寄的郵件 bradd@livewiretelecom.com  但另一個發的卻可收到 rgfly@livewiretelecom.com,網管,7
本機Outlook無法預覽Excel和PDF檔案。,網管,7
"只要在不同區域連線後, 再回到北棟1F辦公室使用outlook就會無法連線.",網管,7
自有電腦: 公司網管密碼到期無法更換密碼連線進公司網路跟outlook,網管,7
OUTLOOK一直進入安全模式.,網管,7
OUTLOOK一直進入安全模式.,網管,7
OUTLOOK會一直進入安全模式,網管,7
OUTLOOK會一直進入安全模式,網管,7
作業 ''接收中 - Chuan-Li.Dai@quantatw.com''已報告錯誤 (0x8004060C) : ''郵件存放區已經達到其大小上限。若要減少此郵件存放區的資料量，請選擇某些您不再需要的項目，並加以永久刪除 (SHIFT + DEL)。'',網管,7
"目前人在QSMC 無法啟動Microsoft Outlook,，無法開啟Outlook 視窗，無法開啟資料夾組，在檔案E:\mailbox\20140522.pst中找到錯誤",網管,7
"無法啟動outlook,無法開啟outlook視窗，無法開啟資料夾組，在檔案E:\MAILBOX\20130930.PST中找到錯誤",網管,7
"請問以下這個問題解決: 開啟outlook視窗顯示 無法啟動Mirosoft Outlook, 無法開啟Outlook視窗，無法開啟資料夾組，檔案D:\MailBox\20120829.pst 不是Outlook資料檔(.ost)",網管,7
outlook有收信至本機，但還是一直顯示容量不夠  #12164,網管,7
"系統一直反應已滿,無法收信",網管,7
今天七點半以後都不到mail,網管,7
無法開啟薪資條 #12920,網管,7
本機使用outlook 索引無法搜尋 有些郵件接收不到等問題 需協助處理,網管,7
Outlook沒辦法用Key Word搜尋   是否被關閉? 能否開啟,網管,7
信件郵件太大，當刪除郵件時，outlook卻又顯示無法刪除，導致outlook無法正常收發與運作，煩請幫忙處理 #12920,網管,7
12920,網管,7
"本機上使用outlook , 要選檔案入附件時的視窗, 左手邊的""桌面""選項不見了, 且在檔案總管中的C 槽, 的使用者名稱的檔案夾, 也有被鎖住的圖示",網管,7
mail無法接收,網管,7
分機: 12294  郵件無法收發,網管,7
"從Local 端無法進入福委會網頁(http://qciewcap01/EWCWebM/Default.aspx), 會出現Windows 安全性的視窗, 輸入密碼後還是無法進入  但是從QCO 中可以進入",內部資訊系統,6
網域要求我登入(一次跳了三個)，我輸入以往輸入的密碼，可是最後還是無法存取,內部資訊系統,6
密碼過期,網管,7
分機: 15514 網域進不去,網管,7
已經更改新的密碼，卻只能使用舊的密碼進入  ext:15298,網管,7
"Outlook in QCO hang up and no responding every 30 mins!!!!!!!!!  after restart Outlook , the mail I''ve send also disappear. can''t found in 收件夾/寄件夾/寄件備份. Always need to re-edit the mail agian agian and Again. I can''t send the mail timely if there some urgent request /feedback from my manager or cutomer.  Also,the Staff wireless App will has ""limited access"" twice every day. no way to improve it?",網管,7
密碼遺忘無法使用電腦,網管,7
分機:18362,網管,7
System Uable to connect Local Network and WLAN  Ext:18362,網管,7
一直出現驗證訊息,網管,7
網路不通，  網孔編號：c246,網管,7
"電腦未進入登入畫面, 出現正在移除軟體的訊息, 請協助處理 #13208",網管,7
使用到一半網路就無法使用，打開網頁都要輸入access code，每次都要重開機才行。#13208,網管,7
網孔不通 印表機都是離線狀態 聯絡電話 13241,網管,7
無線網路不通(北棟六樓)   #13349,網管,7
無線網路連到STAFF會一直斷線，請協助謝謝。,網管,7
網路不通,網管,7
#13349     網孔不通,網管,7
網孔PQ20 A428,網管,7
#15852,網管,7
無線網路無法上網,網管,7
網路不通，顯示沒有有效的IP。    網孔編號：B233,網管,7
有線、無線網路都不通 (#18925),網管,7
無法正常使用網路,網管,7
"使用者目前有一台NB, 之前已經設定過可以上網, 但現在無線無法上網使用, 請協助處理!",網管,7
有線網路無法使用,網管,7
網路不通。分機：12367,網管,7
"更改密碼後, 無法登入 outlook [本機]",網管,7
Outlook在回覆或轉寄郵件時，附件與圖片都會自動不見,網管,7
新進人員，因為英文名字有申請變更，想確認E-Mail信箱何時會更動為新名稱,網管,7
#18038,網管,7
"開啟OUTLOOK時,訊息顯示: MSVCR.DLL缺少.",網管,7
outlook需要一直重複認證 無法進入信箱,網管,7
outlook打不開,網管,7
大陸出差Outlook無法收發信 ; 連絡電話 : 186-0234-1511  (MVPN: 693307),網管,7
手機設定收發公司的郵件，無法收發  EXT:12016,網管,7
#12016  Outlook的提醒通知畫面很小，無法解除,網管,7
outlook開啟信件會當機 #15423,網管,7
Android手機設定收發outlook郵件 連線很久仍無法成功,網管,7
忽然間無法收信,網管,7
"郵箱打不開,,",網管,7
本機outlook無法開啟。,網管,7
使用者反應outlook打不開，請協助處理,網管,7
設定的群組無法收發  ext:13946,網管,7
outlook 無法開啟,網管,7
"疑有漏信: 在QSMC同仁發送的MAIL LOOP裡,但在收信匣裡遲遲收不到信,經其他同仁轉發才收得到,請求確認是否有漏信情況.",網管,7
系統操作時會使IE發生錯誤關閉,內部資訊系統,6
廠商門禁申請人錯誤,內部資訊系統,6
user無法正常點進門禁申請單 請協助處理,內部資訊系統,6
"幫主管簽核時發生錯誤,無法簽核,分機13138",內部資訊系統,6
user 無法看到申請單,內部資訊系統,6
"於門禁系統裡找不到新進人員的資料(HR及MAIL系統有資料),煩請相關人員協助處理",內部資訊系統,6
門禁申請單問題-顯示有異常 分機: 12758,內部資訊系統,6
門禁申請系統填寫送出後出現網頁錯誤,內部資訊系統,6
門禁系統登入問題，昨天就有問題了,內部資訊系統,6
"user反應租屋網問題,請協助處理",內部資訊系統,6
為了讓大陸廠商與RD人員存取資料而申請對外IP(210.61.111.134)，但出差至大陸RD/廠商反應，很難連線至FTP或者傳送至一半就斷線  但之前我們有使用FTP01(帳號93071906)卻無這問題,網管,7
之前有申請一個對外ip帳號:220.128.79.134和對內帳號ip:10.241.120.19  但有出差RD與廠商反應-對外IP的連線速度過慢。,網管,7
user 上mobile01有時間限制，想詢問此方面問題,網管,7
軟體更新完yahoo 輸入法 Google Seearch無法使用. 請協助處理  Ext:12479,網管,7
"ES LSI在大陸有Free call center for conference-call , 想要節省電話費，有無機會台灣先打大陸專線再連結free call ceter",網管,7
user無法更新officescan元件,網管,7
"Changed password, but cannot login now.",網管,7
User在使用電路繪圖軟體時，在透過伺服器取得license發生問題，伺服器為qciorcab01。  PS:在林口廠使用正常，但到了新竹廠時就連不上。,網管,7
"OrCAD 目前無法登入, 但因工作需求, 急於使用",網管,7
無法安裝伺服器上面的VNC軟體,網管,7
移除office 2003但無法安裝2010,網管,7
win 7操作問題,網管,7
"FileZilla從2.5版本更新到3.x之後, 設定proxy伺服器選項沒辦法選擇跟之前一樣的user遠端ID, 所以無法連到FTP  分機13680",網管,7
PLM捷徑遺失，無法移除PLM。  由於人現在位於在大陸廠商，無桌機可連絡，手機如下  15062611690,網管,7
"Java更新不完全,無法使用PLM系統   #12315",網管,7
被soso搜尋綁架 連內部網站會有問題,網管,7
有線&無線還是無法連線,網管,7
分機:16720,網管,7
Port No = A104,網管,7
電腦在家不能上網(windows vista),網管,7
上網一陣子會自動關掉  #15306,網管,7
網路不通,網管,7
"無法連上客戶網站, 顯示網頁存取受限制  http://www.singatron.com.tw/",網管,7
北棟3FB區無法連接對外網路,網管,7
"電源接孔接觸不良,謝謝.",網管,7
開瀏覽器時會要求key 入帳號密碼,網管,7
"Cannot use internet. Handheld Department, ID is 950904Z9; contact Eason Chen (陳泓安) directly.",網管,7
"連不到 ES, Staff AP , 不能使用無線網路",網管,7
IE出現錯誤,網管,7
staff設定異常,網管,7
對外網路不通，分機13354,網管,7
#13354  電腦開機輸入密碼後會一直重新啟動,網管,7
user 反應網路不通  #15438,網管,7
因更換了新CSAP34系統版本後，畫面不到3分鐘就自動跳出，以前就舊版SAP系統無此問題，因工作需求需每天使用SAP希望能夠協助處理。謝謝！  Tiffany Liang (梁怡潔) 工號:89062107   CSAP21 版本  第一層工號為：89062107   Kelly Sue ( 蘇夢雲)    工號:99092026     CSAP34 版本 第一層工號為：88121501  Kelly Chen (陳宜玉)    工號:86060214     CSAP34 版本 第一層工號為：88121501,SAP-168(QCI),4
"人在QCMC出差中  SAP33 無法登入, 輸入密碼後一直在連線中但跳不出選單畫面  重開機後也是無效",SAP-168(QCI),4
CSAP37無法進入,SAP-168(QCI),4
CSAP33 無法登入,SAP-168(QCI),4
"本機outlook找不到PST檔(曾經修改D槽資料夾名稱,有改回來還是不行)",網管,7
開機後OUTLOOK無法開啟,網管,7
郵件無法收發,網管,7
"昨晚作業時, 異常關機後, 重開 , Office 授權看似都跑掉了  現在outlook , ppt 都不能開啟, 無法處理工作,  麻煩幫忙看一下, 謝謝",網管,7
本機的outlook2016沒有和公司通訊錄鏈結，無法使用outlook聯絡人查詢同事，但本機上面的Lync則是可以查詢,網管,7
無法開啟薪資單等需認證郵件,網管,7
使用者反應信件無法收發，請協助處理,網管,7
Outlook打不開。,網管,7
一直跑打不開,網管,7
Outlook 開不起來 請協助處理 謝謝  EXT:18337,網管,7
#17119  Outlook 無法正常發信,網管,7
機構3D圖檔50MB，是否能直接透過outlook傳送?,網管,7
Quanta FAQ的Iphone登入公司信箱方法，介面為較舊的IOS，無法按照教學登入公司信箱    請教IOS 12的Iphone如何登入公司信箱?,網管,7
新人，OUTLOOK搜尋到，LYNC也無法使用，16508,網管,7
Outlook 打開會一直閃退，請協助幫忙，感謝。,網管,7
Outlook無法進階搜尋郵件，還請協助，謝謝。,網管,7
Outlook郵件收發速度非常慢，有的時候還會寄不出去，使用了Reset幫助也不大，請在協助幫忙，感謝。,網管,7
Outlook  pst損壞 #16201,網管,7
打開outlook之後，畫面會出現安全性警訊，顯示安全性憑證已過期  廣達相關網頁也都無法開啟，問題單是同事電腦代填  謝謝,網管,7
QCO上Outlook2013無法開啟，會出現錯誤訊息視窗「OLMAPI32.dll」  有詢問是否要在安全模式中啟動，嘗試修復仍失敗。會出現訊息「Microsoft Office 無法在終伺服器上執行[偵測與修復功能]。若需要其他資訊，請連絡您的系統管理員。」    問題詳細資料如下:  問題簽章:    問題事件名稱: APPCRASH    應用程式名稱: OUTLOOK.EXE    應用程式版本: 15.0.4569.1503    應用程式時間戳記: 52b0c226    錯誤模組名稱: KERNELBASE.dll    錯誤模組版本: 6.1.7601.18015    錯誤模組時間戳記: 50b8479b    例外狀況代碼: c06d007e    例外狀況位移: 0000000000009e5d    作業系統版本: 6.1.7601.2.1.0.18.10    地區設定識別碼: 1028    與問題相關的其他資訊:    LCID: 1028    skulcid: 1028,網管,7
"以無線或有線方式連內部網路皆連不上,請協助處理.謝謝  #12453",網管,7
#12453  有線網路不通，網孔TC06A030,網管,7
有線網路不通  網孔:PC06A030,網管,7
PC06/A030,網管,7
無線網路不通,網管,7
C572網孔沒有訊號,網管,7
"使用者開機一段時間後,網路就出現異常訊息.",網管,7
無線網路問題 ，外帶工作機台至家中工作，工作機台會lag，關閉無線網路，情況可改善。,網管,7
驗證失敗  #12632,網管,7
無線網路不通,網管,7
無法連到公司網頁,網管,7
無法連線至nb7 Server 10.241.120.11  #16067,網管,7
有線網路無法連上LAN，煩請處理 #16067,網管,7
系統測試中心有線網路不通  分機16067,網管,7
user無線網路不通.,網管,7
"找不到""無線網路""",網管,7
分機: 13657,網管,7
網路不正常，outlook無法正常收信,網管,7
User座位上的網路孔不通，網路孔編號: C629,網管,7
分機12473，出現無法設Outlook設定檔,網管,7
