description,category_a,category_a_target
這邊有兩個問題需要詢問您， 一，每次登入以後，每當我要進入myquanta裡頭的其他網頁時就會一直出現下列文字，請問這要如何解決？  “錯誤碼 11001: 找不到主機  背景: 這個錯誤表示閘道找不到您試圖存取的網站的 IP 位址。這通常是因為與 DNS 相關的錯誤所致。  日期: 2016/3/18 上午 03:37:11 [GMT]  伺服器: QRDCTMG01.quanta.corp  來源: DNS 錯誤 ”  第二個問題，我想申請重新補發有關我的帳號ＱＣＯ設定上的信,網管,8
"於http://10.243.17.86/hrms/HRMS_RS_Index.htm點選履歷審核與邀約出現錯誤訊息  ''/HRMS'' 應用程式中發生伺服器錯誤。  --------------------------------------------------------------------------------    Runtime 錯誤   描述: 伺服器上發生應用程式錯誤。此應用程式的目前自訂錯誤設定因安全性考量，防止他人從遠端看見應用程式錯誤的詳細資訊。然而，可以使用本機伺服器電腦上的瀏覽器檢視。     詳細資料: 若要在遠端電腦檢視此特定錯誤訊息的詳細資訊，請於目前 Web 應用程式根目錄內的 ""web.config"" 組態檔中建立 ＜customErrors＞ 標記。然後將 ＜customErrors＞ 標記的 ""mode"" 屬性設為 ""Off""。",網管,8
#15123  已更換工作機密碼  只有舊的密碼可以登入qco  進去的操作都要用新設定的密碼才行,網管,8
至大陸重慶出差後，無法透過網路磁碟機連結工作機的硬碟(工作機在重慶宿舍)，QCO提示網路探索與共用已關閉，由於工作關係不方便隨身攜帶工作機，還請幫忙看如何處理， 在大陸出差無MVPN可用，方便的話請用信件或Lync連繫，謝謝!,網管,8
於公司內部使用Macbook Air 內 Mac OS，已加入網域但無法正常使用Lync、FTP及MyQuanta。  分機：17566,網管,8
QCO無法登入，分機:18975,網管,8
I can''t launch the IE browser in QCO.,網管,8
在QCO無法開起薪資單及公告信件.,網管,8
"QCO:MYTC02 桌面上的檔案無法刪除, 部分檔案可開啟部分無法存取,請協助確認處理",網管,8
user must log on the same qciclient 24 user logoin 22 分機18253,SAP-168(QCI),4
使用者SAP帳號有問題.,SAP-168(QCI),4
"轉部門, SAP帳號希望轉給其他同事(94071901)使用    #18253",SAP-168(QCI),4
"請儘快處理申請SAP帳號的申請,謝謝!",SAP-168(QCI),4
未登入超過一週，218帳號被鎖,SAP-168(QCI),4
無法login SAP23,SAP-168(QCI),4
"user 說無法登入SAP, 出現密碼錯誤 , (確定密碼是對的)分機 #15933",SAP-168(QCI),4
使用Citrix登入SAP，系統會導入QCICITIRX-SAP05-RSQUANTA.COM，無法進入！#16875,SAP-168(QCI),4
sap 無法登入。分機：13973,SAP-168(QCI),4
User not able to login to SAP system,SAP-168(QCI),4
ME1M已登入但無法使用,SAP-168(QCI),4
"無法登入SAP,分機18430",SAP-168(QCI),4
CSAP無法登入，無使用權限,SAP-168(QCI),4
"USER 使用Group ID:WBU-P無法登入QCI SAP168的系統,煩請相關人員協助處理",SAP-168(QCI),4
會計單位 USER反應CSAP26無法登入使用#11407,SAP-168(QCI),4
密碼key錯被lock住。#11407,SAP-168(QCI),4
"無法登入SAP帳號,沒法工作",SAP-168(QCI),4
sap logon fail,SAP-168(QCI),4
"無法登入SAP, MY QUANTA顯示USER無權限",SAP-168(QCI),4
自我發展評鑑，舊的未完成的要刪除無法刪，新增的加不進去滿15560,內部資訊系統,7
HTTP Error 503. The service is unavailable,內部資訊系統,7
職能評鑑頁面顯示服務不支援，無法填寫，2-15530,內部資訊系統,7
"線上考績系統異常,部分網頁無法讀取出現錯誤,考績無法儲存檔案     #13036",內部資訊系統,7
無法看到同仁上傳的考績表,內部資訊系統,7
"選擇Step2:職能評鑑時, 畫面顯示空白, 沒有選項出現.",內部資訊系統,7
填寫績效考核表，Step 2就出現要輸入帳號、密碼的畫面，請盡快協助排除，謝謝,內部資訊系統,7
無法登入考績系統,內部資訊系統,7
簽核QCI 顯示亂碼,內部資訊系統,7
"user要報價,請會計維護料號成本,但會計回覆此料號被lock住,請協助處理",SAP-2X8(QSMC),5
User 需要重跑 ZW19  但 ZW19 被 Lock 住  Please call 11285,SAP-2X8(QSMC),5
"268 , T-codeZMD5 ,無法login",SAP-2X8(QSMC),5
登入後黑屏,網管,8
電腦無法開機,網管,8
使用者無法登入    分機：18587,網管,8
遠端連線無法連： 1.在家用自己電腦開OpenVPN 可以連到公司網站，卻無法遠端連線到公司NB。 2.在公司用公司網路請同事幫忙測試遠端連線依然無法連到此NB。 電腦名稱：AN990115397,網管,8
已看過myFAQ網站的手機設定收信，因andorid系統不同，無法根據FAQ網站的說明設定，煩請幫忙。 因退租mvpn，近期內重新加回，若需連絡請撥打0939-371-486,網管,8
想申請一個空間供部門專案使用,網管,8
"最近  我的工作機 連到公司網路   常異常 ,  我看網路上 寫  ""未經授權的""  ,    如果我工作機擺一段時間   進入  輸入帳號密碼畫面  按ctrl+ Alt + Del  輸入密碼  都會顯示  此工作站與區域網路未取得信任...  之類的訊息 ,  導致 密碼一直無法成功    我一直無法回到桌面工作. ,  我重開機後  就可以登入了.  請幫我看看是否哪裡錯誤 , 導致  為何是  未經授權 and  無法輸入密碼  ?    TKS!",網管,8
"我今天上班開工作機   就跳出 我的IP 衝突訊息  我重開機 還是相同  請問  該怎麼處理 ?   他秀出訊息是   "" 此網路上的另一台電腦與此部電腦有相同的 IP address , 請我聯繫網路管理員解決問題      TKS!",網管,8
Outlook會一直叫我輸入認證 Microsoft office所有程式也都會要我一直輸入認證 點開開始列每次也都會叫我輸入認證  輸入後都不成功 有些網頁因此開不起來,網管,8
固定IP申請流程詢問,網管,8
無法登入Web Mail  分機：17867,網管,8
使用者反應電腦內商業軟體無法開啟，也無法反安裝，請協助處理,網管,8
電腦無法登入。顯示伺服器上的安全性資料庫沒有此工作站信任關係的電腦帳戶。,網管,8
"#18036  密碼過期, 無法進入網域",網管,8
通訊錄無法搜尋到最近去CSMC報到的同事(10508041)   #18461,網管,8
申請本機使用outlook,網管,8
"經常斷線, 速度慢, 無法搜尋",網管,8
大部分時候只能使用無線網路 速度非常緩慢 寫信時會LAG  且常需要出差,網管,8
YF已處理,網管,8
已請Brenda Yeh 處理.,網管,8
使用上不穩定，要回本機使用。#11583,網管,8
申請下線，AMY已經處理安裝在本機。,網管,8
已請Brenda Yeh 處理.,網管,8
使用本機outlook需求。,網管,8
公司防毒似乎移除windows中的檔案導致許多程式例如LYNC無法使用，嘗試自行重灌連線網路磁碟機重開點選F12也沒反應就直接回到windows,網管,8
"請產假中, 密碼過期, 聯絡電話 #213065",網管,8
"user反應密碼過期,無法登入,煩請協助處理 #215733",網管,8
密碼忘記,網管,8
"user有一台桌機,太久沒登入,現在已經無法登入,舊的密碼也忘記了  他上面貼的資產編號:970101413  EXT:12005",網管,8
本來以為原工作機已無法使用，所以申請在新電腦安裝系統，後來，原工作機已修復，所以申請刪除此帳號  Q97070134 Windows 7 企業版6.1 (7601),網管,8
"被登出後 無法登入, 顯示與工作站無法連線...",網管,8
忘記密碼,網管,8
從QCI寄到QSMC的廣達內部信件會掉，煩請幫忙檢查是否有此可能  #382-47856,網管,8
從QCI寄到QSMC的廣達內部信件會掉，煩請幫忙檢查是否有此可能  #382-47856,網管,8
會當機不管是開IE或開檔案,網管,8
"於QCO中開啟outlook時, 無法開啟並跳出訊息提示：無法啟動Microsoft Outlook. 無法開啟Outlook視窗. 無法開啟資料夾組.嘗試登入Microsoft Exchange失敗,",網管,8
無法開機,網管,8
無法使用OUTLOOK,網管,8
"outlook很慢, 無法收發信件  分機:16209",網管,8
更換電腦 請移除Q10103005,網管,8
"使用者忘記 ECN帳號密碼,無法登入.",SAP-168(QCI),4
治具相關問題 T code :ZMI1,SAP-168(QCI),4
"ECN单号：  E200510-1777,E200510-1778,E200510-1716,E200510-1734,E200510-1450",SAP-168(QCI),4
使用者反藝團保文件無法下載，請協助處理,內部資訊系統,7
北棟7樓投資部印表機無法列印 分機:15665,網管,8
印表機無法列印,網管,8
"印表機有連線錯誤.但無更改設定,印表機也無變動",網管,8
"無法連\\QRDCPRT02,\\QRDCPRT03，12019",網管,8
#18879  無法進行列印,網管,8
雲端印表機無法新增使用  #11433,網管,8
本機列印顯示打印次數為0，但是在qco上可以列印,網管,8
"在本機使用印表機印出來的字型與系統傳送出去的不同,且印出來會有白點,從QCO印則正常,請求確認問題.",網管,8
分機11433，電腦抓不到印表機,網管,8
無法使用印表機 #17285,網管,8
"網路不通, 會跑到guest, 請協助處理",網管,8
"internet ok, 內部網路不通",網管,8
#:15318  南棟 6F  C區,網管,8
南棟6樓無法使用有線網路,網管,8
無線網路不通,網管,8
無法使用公司網路，但可以使用個人3g,網管,8
網路無法連線,網管,8
無法進入廣達內部網頁,網管,8
作業系統無法登入網域,網管,8
user反應無線網路不通,網管,8
無線網路不通,網管,8
Can''t login Quanta,網管,8
南棟4樓C區網路不通,網管,8
孔號：B307。#16425,網管,8
無法連線 #16425,網管,8
(1) 桌面右下角的區域連線一直顯示「正在嘗試驗證」，但網路是可以用的(對內、對外都可以) ，請問這是有什麼問題嗎？  (2) 對外的Live meeting不能用 (上週有更新OCS 成Lync 並手動移除Live meeting 2007)，請問還需要安裝什麼軟體嗎？,網管,8
網路不通，PE03C075  分機16479,網管,8
網路速度異常慢,網管,8
內部網路不通，出現未經授權訊息，  16943,網管,8
北棟三樓網孔PL15 A255 分機16896 有線網路不通,網管,8
WIN10遠端桌面設定問題諮詢 #17092,網管,8
無法安裝客戶提供路徑安裝軟體,網管,8
電腦當機,網管,8
Android 手機 收發mail &lync 登入詢問,網管,8
"OPS單單號APP0058988 沒有出現""回收方式""的下拉式選單",網管,8
NB function key不能用,網管,8
"家裡電腦已經連線SSLVPN,但是myQuanta首頁進去intra system後,CSAP33和CSAP40無法遠端桌面連線   #17098",網管,8
重灌電腦後需要新增網域,網管,8
NB 電池壞掉 ，阿達拔掉後無法開機,網管,8
改密碼，忘了，登不進電腦,網管,8
連上HP網站後畫面空白，無法操作  https://hphub.corp.hp.com/gbshub/default.aspx,網管,8
瀏覽器頁首被綁架，煩請幫忙處理 #13031,網管,8
word，EXCEL...等相關office軟體，打開後會變成亂碼。 分機 #17332,網管,8
mailbox 98%,網管,8
APPLE手機如何安裝OCS,網管,8
#13022  Lync訊息常常傳不出去,網管,8
#13022  Lync訊息常常傳不出去,網管,8
#16210,SAP-2X8(QSMC),5
登入失敗  TEL:16243,SAP-2X8(QSMC),5
帳號無法登入,SAP-2X8(QSMC),5
帳號無法登入  #12557,SAP-2X8(QSMC),5
使用者反應SAP系統使用有問題，請協助處理,SAP-2X8(QSMC),5
user要登入268修改採購資料同步至298 無法登入268 請協助處理,SAP-2X8(QSMC),5
SAP 無法連線 #382-71791,SAP-2X8(QSMC),5
user反應無法登入SAP,SAP-2X8(QSMC),5
無法登入,SAP-2X8(QSMC),5
無ZMPV的權限,SAP-168(QCI),4
無法登入SAP，顯示”若要連線到遠端電腦必須要有使用者權限”,SAP-168(QCI),4
ZMAW無法扣帳,SAP-168(QCI),4
"CSMC user反應倉庫扣帳問題,Candy正協助處理中",SAP-168(QCI),4
"ME57 & ME22 作業都不會動, 一直在running",SAP-168(QCI),4
不良退料發生錯誤,SAP-168(QCI),4
#17613  SAP 領料單無法扣帳,SAP-168(QCI),4
user無法用ZG02去download資料 今天之前都還可以 請協助解決,SAP-168(QCI),4
"user無法列印領料單,煩請協助處理",SAP-168(QCI),4
使用者無法使用查詢介面.,SAP-168(QCI),4
出現錯誤訊息無法登入,網管,8
QCO的操作上有一些問題,網管,8
Test Case無法上傳至QSIT。  已經將test case全部重新貼到template中仍無法排除。,R&D資訊系統,3
"Project Management -> Data Query頁面出現""Data Error !!""，無法查詢任何資料",R&D資訊系統,3
"1. QCI端project leader點選Project Create & Modify頁面後，選擇BZ5B(1100), 按下step. 3 Stage Data連結後出現Data Error訊息  2. QSMC端member點選Job Status頁面出現Data Error，無法填寫線上報告(負責BZ5B的member才出現此現象)",R&D資訊系統,3
請問一下當初QSIT設計時，上傳檔案的大小限制是多少呢  還有command欄位好像有字串長度限制，這裡是可以填多長的字串呢?,R&D資訊系統,3
"1. Project: BZ5B(No. 1161)  2..問題  從PMA新增一stage ""X86""，並在QSIT maintain完新stage的測項後按儲存，系統出現""Error Data""字樣  點選Project Query頁面，同樣出現""Error Data""訊息",R&D資訊系統,3
安裝Java版的PDM的時候一直跳出  無法存取Windows Installer服務。,R&D資訊系統,3
PLM密碼忘記,R&D資訊系統,3
"反映安裝RMS這套軟體時遇到錯誤訊息, 無法順利安裝.  此軟體於QRDC File Server上面下載的.  找不到該系統(軟體)於19999問題單的分類  BU7 #11597",R&D資訊系統,3
密碼無法登入,R&D資訊系統,3
BMS無法登入!!   #385-31269,R&D資訊系統,3
系統登入發生錯誤無法使用。,R&D資訊系統,3
"QSIT : 按start project 會出現錯誤訊息: Data Fail, 請洽MIS 管理員",R&D資訊系統,3
QSIT會出現data failed的畫面  因為重慶的人員有工號變更  可以幫忙看一下嗎  986 BOI BD8,R&D資訊系統,3
"在QSIT上的BLO案子, 由於上傳的AVL v1.0版內容誤刪v0.9版的內容(USB S&C_01誤成5),  所以造成v0.9版的avl內容大部份都消失了  請幫忙修復",R&D資訊系統,3
料號:EAC1ZZZST71在SAP-168有資料在SAP-268無資料,SAP-2X8(QSMC),5
bom無法轉至298,SAP-2X8(QSMC),5
sap 298 zm02 error,SAP-2X8(QSMC),5
user有APO相關的SAP request,SAP-2X8(QSMC),5
SAP 298 ZMAO Download資料格式有問題,SAP-2X8(QSMC),5
"SAP208,T-code: ZM20, down一筆資料有錯誤,造成整個transaction無法完成.",SAP-2X8(QSMC),5
"該user 有R10的問題要問你,我請他聯繫QSMC的mis,但是他說他已經連絡過那邊,但這問題你比較清楚........so...請你回電給他",SAP-2X8(QSMC),5
"達丰USER有關ZPNB5 PO Table的問題,煩請Sworm聯絡user協助處理",SAP-2X8(QSMC),5
"user表示操作SAP268 R-10有問題,煩請相關人員協助處理",SAP-2X8(QSMC),5
"user表示操作SAP268 R-10有問題,煩請相關人員協助處理",SAP-2X8(QSMC),5
"達丰採購部使用ZMPW於6/21這一天的廠商PO資料抓不到,料頭:AL,廠商代碼:NSC-NSC,分機:13945",SAP-2X8(QSMC),5
"大陸SAP系統無法對台灣方面的廠商做下單動作,煩請相關人員協助處理",SAP-2X8(QSMC),5
#15050  無法下載Intel所提供的軟體，遭公司內部網路偵測阻擋。,網管,8
詢問如果要在MIS 這邊架設一台SEVER 相關問題以及申請流程,網管,8
如何把桌機轉播到Qcall?,網管,8
"信件裡: 管理資訊中心公告-防止病毒爆發關閉網路共用功能  3.      為避免影響Server運作,請各Server保管人自行關閉445 port    因不會自行關閉445 port 請求教學, thanks!",網管,8
"目前手上有一台""中階網路電話(CP-7940G)"",想轉成我的分機:13941,請問該如何處理?",網管,8
無法將ALLEGRO設為預設開啟程式  #16993,網管,8
請問目前公司是否有夜間遠端公司筆電自動關機機制? 如有此機制，因下班後還需連回公司筆電處理公務，是否可將990113610 自動關機機制取消? 或是有需求時可遠端開啟公司筆電?,網管,8
windows services的主機處理程序占用大量記憶體使電腦執行緩慢,網管,8
新的工作機需要做網域設定,網管,8
13152，薪資單無法閱讀,網管,8
分機66162 想開話機的設定權限,網管,8
客戶告知要使用ZOOM視訊軟體開會，但安裝軟體後卻無法成功加入會議，也無法聽到客戶的聲音及畫面分享。(其他同仁有人亦有相同問題，但也有人沒有此問題),網管,8
