,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
5893,"SAP,168,QCI, ,無法,登入,SAP",0,BPM平台系統,4,"[9.7269630e-01 2.3657117e-06 6.0208167e-06 2.0560967e-03 2.5008569e-02
 1.9780309e-04 4.2952661e-06 2.8499311e-05]"
1248,"BPM,平台,系統, , , , ,問題, , ,訪客,申單,無法,使用",2,GOC,0,"[1.5739219e-04 8.9089222e-02 7.2784609e-01 3.4067212e-03 7.4456788e-05
 1.7256361e-01 6.7589367e-03 1.0357937e-04]"
4292,"SAP,168,QCI, ,SAP, ,168,無法,連線",0,BPM平台系統,4,"[9.2359948e-01 3.4324091e-06 8.0390791e-06 2.7562121e-03 7.3317036e-02
 2.5718668e-04 6.2854847e-06 5.2349496e-05]"
8560,"SAP,168,QCI, ,download, ,fail",0,BPM平台系統,4,"[9.9867117e-01 1.3188932e-06 4.6661539e-06 9.6004124e-04 2.2759460e-04
 1.3071878e-04 1.8936902e-06 2.6348187e-06]"
10506,"SAP,168,QCI, ,168SAP,扣帳,出現,錯誤,聯絡, ,達福",0,BPM平台系統,4,"[9.9760050e-01 1.6795192e-06 6.8450222e-06 2.0329505e-03 1.3021949e-04
 2.2397534e-04 1.9136478e-06 1.9461279e-06]"
2300,"SAP,168,QCI, ,SAO, ,168, ,無法,進入",0,BPM平台系統,4,"[9.9857652e-01 1.3387441e-06 4.6695309e-06 9.8207174e-04 2.9968677e-04
 1.3067236e-04 1.9736865e-06 3.1190948e-06]"
9685,"SAP,168,QCI, ,開退料,出現,價格,訊息, ,無法,進行,開單, ,詢問,會計,此料,已建",0,BPM平台系統,4,"[9.9795973e-01 1.3601118e-06 4.4940248e-06 1.0897021e-03 8.0608134e-04
 1.3115368e-04 2.1687729e-06 5.2535461e-06]"
1703,"SAP,168,QCI, ,CSMC,原材,庫存,report,問題, ,找不到,負責,人員, ,聯繫, ,333",0,BPM平台系統,4,"[8.54053020e-01 4.53268194e-06 1.02311105e-05 3.25110857e-03
 1.42283127e-01 3.07240116e-04 8.33659124e-06 8.23868540e-05]"
5707,"SAP,168,QCI, ,諮詢,安裝,SAP,軟體",0,BPM平台系統,4,"[9.9277872e-01 1.7595481e-06 4.9794016e-06 1.4713506e-03 5.5720778e-03
 1.5460962e-04 3.0223266e-06 1.3521871e-05]"
2754,"SAP,2X8,QSMC, ,SAP, ,218, ,VL01, ,PMC, ,not, ,release",3,R&D資訊系統,5,"[5.0162263e-03 4.6881638e-04 4.0479088e-03 6.7080057e-01 4.2420969e-04
 3.1917432e-01 6.4900487e-05 3.0326237e-06]"
2299,"SAP,168,QCI, ,user,反應,權限,問題",0,BPM平台系統,4,"[9.8404849e-01 2.2045281e-06 5.7445768e-06 1.7945926e-03 1.3943317e-02
 1.8008990e-04 3.8327357e-06 2.1695318e-05]"
4569,"SAP,168,QCI, ,無法,登入,SAP, , ,MY, ,QUANTA,顯示,USER,無,權限",0,BPM平台系統,4,"[9.9219209e-01 2.3551559e-06 6.5931272e-06 1.7742600e-03 5.8172694e-03
 1.8748132e-04 3.8312992e-06 1.6206051e-05]"
8993,"SAP,168,QCI, ,由于,SAPLZQSD,下,include, ,lzqsduxx, ,中,include, ,lzqsdu10, , , , , ,Z, ,GET, ,REVERSE, ,PO, ,FROM, ,168,程式,人,清空, ,现在,业务无法,开立,delivery",0,BPM平台系統,4,"[9.9778569e-01 2.6960590e-06 8.7100843e-06 1.4477427e-03 5.3597172e-04
 2.1006486e-04 3.4904838e-06 5.5659493e-06]"
734,"BPM,平台,系統, ,軟體,需求,申單,找不到,軟體,公司,選項, ,繪圖,軟體, , ,彩原,科技",6,內部資訊系統,0,"[3.0434446e-06 6.1320183e-03 1.1690651e-03 4.4577396e-06 1.8165648e-06
 1.8564292e-04 9.9224043e-01 2.6350480e-04]"
1433,"BPM,平台,系統, ,無法,列印,放行",6,內部資訊系統,0,"[1.5658423e-05 4.0320173e-01 6.8092450e-02 1.5148042e-04 2.2433893e-05
 2.7656744e-03 5.2433777e-01 1.4127656e-03]"
4169,"SAP,2X8,QSMC, ,logon,畫面,出不來",2,GOC,5,"[3.8780592e-05 2.6392189e-01 6.8670374e-01 9.5023797e-04 3.1642805e-05
 3.1955946e-02 1.6259132e-02 1.3866028e-04]"
11846,"網管, ,NB, ,bluetooth, ,連線,問題, , ,聯絡",6,內部資訊系統,7,"[4.8122412e-05 4.0036999e-03 8.3866104e-04 1.2437237e-05 1.6235887e-05
 1.6919394e-04 8.9035320e-01 1.0455841e-01]"
7724,"SAP,168,QCI, ,user,已經,168, ,create, ,BOM, , ,料,號為, ,1KH427, ,1KH451, ,1KH443, , ,208,無法,看到,資料, , , ,連絡,電話",0,BPM平台系統,4,"[9.9771273e-01 2.7543026e-06 8.7576136e-06 1.5058927e-03 5.5118237e-04
 2.0943840e-04 3.5413395e-06 5.7058933e-06]"
2296,"SAP,168,QCI, ,查詢,完,report,無法,存到,電腦, ,V, ,U,槽,不行",0,BPM平台系統,4,"[9.9676895e-01 2.0918119e-06 8.7862791e-06 2.7745818e-03 1.4534053e-04
 2.9586337e-04 2.2414747e-06 2.1220660e-06]"
758,"BPM,平台,系統, ,電腦,換,密碼, ,無法,開機, , ,出差,重慶, , ,張家,偉",5,SAP-2X8(QSMC),0,"[3.30586132e-04 7.55269593e-03 1.01805024e-01 7.12739350e-03
 5.37019114e-05 8.82142484e-01 9.68753884e-04 1.93688229e-05]"
9517,"SAP,168,QCI, ,總,物流,部,物流,課,user,反應,今日,SAP168,速度,很慢, ,相關,同仁",0,BPM平台系統,4,"[9.9818593e-01 1.7532126e-06 6.0182347e-06 1.2926091e-03 3.4274688e-04
 1.6502234e-04 2.4393257e-06 3.4456082e-06]"
1182,"BPM,平台,系統, ,dasdas",6,內部資訊系統,0,"[1.5042955e-05 4.3308905e-01 6.7181475e-02 1.4227118e-04 2.3248887e-05
 2.5270258e-03 4.9552530e-01 1.4965830e-03]"
7191,"SAP,168,QCI, ,user,帳號,804,無法,logon, ,in",0,BPM平台系統,4,"[9.9844152e-01 1.6224163e-06 5.7990474e-06 1.1700554e-03 2.1460569e-04
 1.6140842e-04 2.2120503e-06 2.7303847e-06]"
217,"BPM,平台,系統, ,PPT,報告,無法,插入,PDF,檔案, , ,出現, ,找不到,伺服器,應用,程式,來源,檔案,項目, ,傳回,未知,錯誤, ,需要,重新,安裝,伺服器,應用,程式",6,內部資訊系統,0,"[4.61123636e-05 5.14974585e-03 6.41641382e-04 1.12084690e-05
 1.32350588e-05 1.15558905e-04 9.20338631e-01 7.36838803e-02]"
2907,"BPM,平台,系統, ,使用,BPM,系統,MRO,申單, ,結標,時,出現,Error",6,內部資訊系統,0,"[4.2856223e-06 1.1943643e-02 2.7492577e-03 1.0477604e-05 2.5092731e-06
 4.1927787e-04 9.8464471e-01 2.2580478e-04]"
8478,"SAP,168,QCI, ,USER,反應,File, ,Servr, , , ,QCITDS05,無法,連接, ,相關,同仁",0,BPM平台系統,4,"[9.9802017e-01 2.0528469e-06 6.7653850e-06 1.3352239e-03 4.5115774e-04
 1.7758252e-04 2.7937972e-06 4.2215661e-06]"
2847,"GOC, ,申者,目前,QSMC,出差, ,Pro,E, ,系統,無法,開啟, , , , ,943, , ",5,SAP-2X8(QSMC),2,"[1.9348443e-04 3.0155077e-03 4.5095749e-02 5.3189509e-03 2.3556462e-05
 9.4591504e-01 4.2966742e-04 8.0769878e-06]"
1147,"R,D,資訊,系統, ,昨天,上午,到,今天,為止, ,Creo, , ,Lincese,使用, ,問,是否,辦法,解決, ,已經,嚴重,影響到,工作",6,內部資訊系統,3,"[1.6872065e-05 5.2935886e-03 1.2307833e-03 9.1372031e-06 8.6339587e-06
 2.3298721e-04 9.8037750e-01 1.2830641e-02]"
3193,"BPM,平台,系統, ,無法,查詢,資訊,需求,申單, ,GAMS,無法,使用",6,內部資訊系統,0,"[2.7310498e-06 2.8821204e-03 5.3953892e-04 2.3808236e-06 1.4268461e-06
 1.0293088e-04 9.9602050e-01 4.4835219e-04]"
2854,"GOC, ,MSN,無法,安裝",6,內部資訊系統,2,"[2.5716931e-06 8.4885787e-03 1.4224957e-03 4.4991762e-06 1.8557529e-06
 1.8711231e-04 9.8965198e-01 2.4090239e-04]"
3356,"BPM,平台,系統, ,BPM,出差,申單,無法,使用",5,SAP-2X8(QSMC),0,"[1.2466921e-04 6.7584444e-04 1.0300843e-02 3.6272716e-03 1.0782962e-05
 9.8514789e-01 1.1044090e-04 2.3380894e-06]"
2342,"SAP,2X8,QSMC, ,user,218,轉,168, ,兩個,delivery,item,一致",2,GOC,5,"[1.2841733e-04 8.6220920e-02 7.4053973e-01 3.0510610e-03 6.7010093e-05
 1.6364606e-01 6.2558609e-03 9.0966219e-05]"
5780,"SAP,168,QCI, ,user,反應,無法,登錄, ,201, ,126,亦",0,BPM平台系統,4,"[9.9846727e-01 1.6325470e-06 5.7023453e-06 1.1023765e-03 2.6258608e-04
 1.5496480e-04 2.2730715e-06 3.0852011e-06]"
2185,"SAP,168,QCI, ,無法,連進,SAP,遠端,畫面, ,顯示,無,權限",0,BPM平台系統,4,"[9.9375361e-01 1.9027270e-06 5.5880005e-06 1.5979481e-03 4.4551645e-03
 1.6961611e-04 3.2184164e-06 1.2997287e-05]"
3474,"SAP,168,QCI, ,ZMI1,無法,列印",0,BPM平台系統,4,"[9.9852234e-01 1.1647029e-06 3.9895317e-06 9.3564787e-04 4.1454667e-04
 1.1715474e-04 1.8051488e-06 3.3682963e-06]"
1962,"GOC, ,creo, , , ,昨天,到,現在,借不到,license",6,內部資訊系統,2,"[2.9600476e-06 1.0873064e-02 1.8615577e-03 5.8184746e-06 2.1798442e-06
 2.3590919e-04 9.8676318e-01 2.5541702e-04]"
5358,"SAP,168,QCI, ,USER,反應,無法,連接,SAP168, , , ,298,系統, ,已",0,BPM平台系統,4,"[9.9823219e-01 1.9344218e-06 6.9165922e-06 1.3557568e-03 2.1053315e-04
 1.8731637e-04 2.4955120e-06 2.9489690e-06]"
2071,"SAP,2X8,QSMC, , ,找不到,歷史,紀錄",2,GOC,5,"[1.5384225e-04 6.4230621e-02 6.8246853e-01 3.8780649e-03 7.5189040e-05
 2.4419682e-01 4.9209245e-03 7.6042845e-05]"
19512,"BPM,平台,系統, ,Windows, ,電腦,收到,錯誤,訊息, ,STOP, ,0x050,STOP, ,0x08e",6,內部資訊系統,0,"[3.1278748e-06 6.3958466e-03 1.3265398e-03 5.1621114e-06 1.7906340e-06
 2.2126231e-04 9.9181479e-01 2.3141963e-04]"
1339,"SAP,168,QCI, ,SAP, ,無法,login",0,BPM平台系統,4,"[9.5358479e-01 2.9277946e-06 7.1223922e-06 2.4405899e-03 4.3689299e-02
 2.3087459e-04 5.3144595e-06 3.9069328e-05]"
6832,"SAP,168,QCI, ,無法,登入,CSAP37, ,server",0,BPM平台系統,4,"[9.9854040e-01 1.2636460e-06 4.3815135e-06 9.7458862e-04 3.4881159e-04
 1.2542430e-04 1.9047869e-06 3.2319119e-06]"
9042,"SAP,168,QCI, ,QAC4, ,QAC6,無法,列出,資料",0,BPM平台系統,4,"[9.9857616e-01 1.2128453e-06 4.1859626e-06 9.3440618e-04 3.5872488e-04
 1.2025373e-04 1.8480530e-06 3.2409819e-06]"
4751,"R,D,資訊,系統, ,PLM,密碼,忘記",6,內部資訊系統,3,"[4.0830987e-06 3.0057901e-03 6.0446322e-04 3.1026013e-06 1.9984141e-06
 1.1795682e-04 9.9528080e-01 9.8178093e-04]"
3780,"R,D,資訊,系統, ,EE,的轉,BOM,程式, ,CIS, ,Bom2PDM, ,Bom, ,似乎,64,位元,系統,下,無法,使用, ,是否,替代,方案",6,內部資訊系統,3,"[5.4941062e-05 6.9472385e-03 2.0907980e-03 2.6449827e-05 2.1876502e-05
 4.3382350e-04 9.1883147e-01 7.1593441e-02]"
196,"SAP,168,QCI, ,密碼,輸入,錯誤,鎖住",0,BPM平台系統,4,"[9.9854052e-01 1.4860126e-06 5.2907380e-06 1.0963732e-03 2.0359988e-04
 1.4818733e-04 2.0398350e-06 2.5410402e-06]"
4740,"SAP,168,QCI, ,user,執行,ZV1C,扣帳, ,卡,半個,小時",0,BPM平台系統,4,"[9.9832517e-01 1.2903855e-06 4.3595019e-06 1.0101041e-03 5.2653934e-04
 1.2658186e-04 2.0065215e-06 3.9749252e-06]"
6585,"SAP,168,QCI, ,SAP268, ,168,無法,登入",0,BPM平台系統,4,"[9.9859124e-01 1.2604776e-06 4.3842324e-06 9.5439242e-04 3.1949856e-04
 1.2419480e-04 1.8890184e-06 3.1288801e-06]"
3930,"BPM,平台,系統, ,APP07, , ,413, , , ,012, ,APP34, , ,013, , , ,412, ,僅有,一台,電腦, , ,2510, , , ,看出,攜出,過期, , ,今日,早上,刷,攜入,時, , ,警衛,卻,說,已經,過期, , ,查明,系統,是否,異常",6,內部資訊系統,0,"[1.1595947e-05 2.4974046e-02 6.1450126e-03 3.0915005e-05 8.0503687e-06
 9.1487134e-04 9.6728569e-01 6.2984414e-04]"
12481,"網管, ,出差,重慶, ,電腦,開機,密碼,過期, , ,連絡,方式, , , , ,86, ",6,內部資訊系統,7,"[3.4251868e-06 2.7253530e-03 4.5883402e-04 2.4475391e-06 1.3949395e-06
 8.8415291e-05 9.9625802e-01 4.6215931e-04]"
3104,"SAP,2X8,QSMC, ,SAP, ,ID, ,issue",3,R&D資訊系統,5,"[4.9404665e-03 4.8726445e-04 4.4970317e-03 5.7734084e-01 4.2784217e-04
 4.1223228e-01 7.1084665e-05 3.1774919e-06]"
550,"SAP,168,QCI, ,Can,t, ,log, ,in, ,SAP, ,on, ,Quanta, ,EIP",0,BPM平台系統,4,"[9.9287510e-01 2.0997343e-06 5.9936924e-06 1.4951922e-03 5.4354598e-03
 1.6654728e-04 3.4884927e-06 1.6148420e-05]"
5875,"SAP,168,QCI, ,ZMD5,download, ,file",0,BPM平台系統,4,"[9.9857080e-01 1.1699528e-06 4.0451755e-06 9.2525175e-04 3.7642074e-04
 1.1720904e-04 1.7993824e-06 3.2684654e-06]"
5115,"R,D,資訊,系統, ,PDM,系統,無法,Import, ,BOM",6,內部資訊系統,3,"[2.6664706e-05 5.1388605e-03 1.3514363e-03 1.3063023e-05 1.1213447e-05
 2.6392323e-04 9.5838052e-01 3.4814261e-02]"
6267,"SAP,168,QCI, ,執行,168, ,SAP, ,T,CODE, ,ZV17, , ,credit, ,memo, ,後,無法,列印出來, , ,218,正常,列印",0,BPM平台系統,4,"[9.8720109e-01 3.2360831e-06 8.3357972e-06 1.9700176e-03 1.0573884e-02
 2.1308722e-04 5.0197923e-06 2.5361203e-05]"
6014,"SAP,168,QCI, ,can,t, ,logon, ,SAP, , ",0,BPM平台系統,4,"[9.9735284e-01 1.4664623e-06 4.6303267e-06 1.1355500e-03 1.3631323e-03
 1.3297079e-04 2.3757993e-06 7.0918186e-06]"
861,"R,D,資訊,系統, ,MyQuanta, , , ,Intra,System, , , ,沖銷,平台, , ,問該,系統,發生,問題,找,一位,負責人, , , ,invoice, ,num, ,無法,沖銷",6,內部資訊系統,3,"[1.11827585e-05 3.15792183e-03 5.73998725e-04 4.78226639e-06
 3.81079599e-06 1.25415536e-04 9.92835104e-01 3.28773004e-03]"
1448,"BPM,平台,系統, ,KEY,完單,送出,後, , ,無法,查詢,到,剛剛,keyin,單子",6,內部資訊系統,0,"[2.3816817e-06 4.6905079e-03 8.2943682e-04 2.9397449e-06 1.4882821e-06
 1.3123942e-04 9.9407685e-01 2.6516424e-04]"
1763,"R,D,資訊,系統, ,二個,預約, , ,系統,預約,設備,時間,相近, , ,導致,系統,出現,重覆,預定,設備,現象",6,內部資訊系統,3,"[5.2514351e-06 3.4992995e-03 8.7941845e-04 5.9273711e-06 1.9925337e-06
 2.1232897e-04 9.9491173e-01 4.8412592e-04]"
1377,"BPM,平台,系統, ,目前,無法,使用",6,內部資訊系統,0,"[2.8600364e-06 8.4472010e-03 1.6218347e-03 5.4747752e-06 1.8992703e-06
 2.3321135e-04 9.8946816e-01 2.1941234e-04]"
4634,"SAP,168,QCI, ,user,先,ECN,轉到,SAP, , , ,ECN,單號, ,07,4504, , , ,急著刷,缺料, , , , ,3037",0,BPM平台系統,4,"[9.9078017e-01 2.9256876e-06 7.8067978e-06 1.8568847e-03 7.1222680e-03
 2.0538762e-04 4.5256102e-06 1.9908910e-05]"
5838,"SAP,168,QCI, ,使用,希望,列出,fin01, ,fin02,兩,帳號,之間,差異",0,BPM平台系統,4,"[9.9854678e-01 1.3033417e-06 4.4923349e-06 9.6220477e-04 3.5288229e-04
 1.2706198e-04 1.9646513e-06 3.3208507e-06]"
4229,"SAP,2X8,QSMC, ,sent, ,Information, ,時, ,發生,EDI,回覆,錯誤, ,user,聯繫",2,GOC,5,"[4.3327360e-05 2.4627274e-01 6.9997120e-01 1.0535846e-03 3.2478871e-05
 3.5903387e-02 1.6577352e-02 1.4593631e-04]"
5989,"SAP,168,QCI, ,權限,問題, ,無法,登入,SPA, ,輸入,帳號,密碼",0,BPM平台系統,4,"[9.7535634e-01 3.0153569e-06 7.5486178e-06 2.2467214e-03 2.2127165e-02
 2.2310205e-04 5.1219963e-06 3.0995769e-05]"
26350,"網管, ,出差,回來,無法,上網, ,每次,出差, ,發生,問題, , , ",1,CAMP,7,"[3.8417365e-05 6.5262955e-01 1.0259046e-01 3.4589978e-04 4.6929825e-05
 4.0878193e-03 2.3881134e-01 1.4495224e-03]"
3418,"SAP,168,QCI, ,sap,帳號,無法,使用",0,BPM平台系統,4,"[9.1343737e-01 3.4438815e-06 7.9498477e-06 2.8166012e-03 8.3415739e-02
 2.5886536e-04 6.3074667e-06 5.3729607e-05]"
6215,"SAP,168,QCI",0,BPM平台系統,4,"[9.98653650e-01 1.03574416e-06 3.58892680e-06 8.57070030e-04
 3.72342678e-04 1.07646745e-04 1.63034019e-06 3.00705119e-06]"
8786,"SAP,168,QCI, ,User,反應,前天,刷過,SO,後將,Delivery, ,pass,關務, ,關務,方面,表示,無法,帶出,資料, ,同樣,動作,昨天,卻,正常, ,前天,正常,資料",0,BPM平台系統,4,"[9.9794489e-01 2.6640198e-06 8.9523583e-06 1.4929333e-03 3.2251031e-04
 2.2057064e-04 3.3097742e-06 4.1563944e-06]"
2848,"GOC, , , , ,license, ,打不開",6,內部資訊系統,2,"[2.8796812e-06 9.8347180e-03 1.6812788e-03 5.3544982e-06 2.0512866e-06
 2.1825884e-04 9.8800254e-01 2.5282684e-04]"
780,"R,D,資訊,系統, ,45EDCE73,DDE1,42FD,8E02,53AE838B5374,Report,Report, ,Query, ,id, ,93, , ,匯出, , ,內容,空, ,線上, ,78, , ,筆, , ,產品, ,MS5, , , ,報表,名稱, ,MS5",6,內部資訊系統,3,"[9.0724097e-06 3.8645323e-03 8.0958777e-04 5.7580701e-06 3.8449821e-06
 1.7520557e-04 9.9311054e-01 2.0214233e-03]"
1318,"SAP,168,QCI, ,SAP, ,set, ,up",0,BPM平台系統,4,"[8.1823117e-01 4.2982074e-06 9.0524018e-06 3.2266397e-03 1.7815918e-01
 2.8595194e-04 7.6444430e-06 7.6048535e-05]"
9928,"SAP,168,QCI, ,SAP,印表機,無法,列印",0,BPM平台系統,4,"[9.6501023e-01 2.6711516e-06 6.6953298e-06 2.3061084e-03 3.2417238e-02
 2.1914850e-04 4.8418383e-06 3.3025855e-05]"
2437,"SAP,168,QCI, ,密碼,改了,進不去",0,BPM平台系統,4,"[9.98579979e-01 1.20117329e-06 4.13675707e-06 9.34268057e-04
 3.55354598e-04 1.20077704e-04 1.83530346e-06 3.14605518e-06]"
5553,"SAP,168,QCI, ,account, ,locked",0,BPM平台系統,4,"[9.9867284e-01 1.3374695e-06 4.8023912e-06 9.8518946e-04 1.9548998e-04
 1.3601857e-04 1.8874890e-06 2.4355004e-06]"
9254,"SAP,168,QCI, ,User, ,can, ,not, ,logon, ,OLD, ,168, ,system, , ,she, ,can, ,logon, ,to, ,New, ,168, , ,but, ,OLD, ,168, ,doesn,t",0,BPM平台系統,4,"[9.8885429e-01 2.2887401e-05 5.5138207e-05 6.9878665e-03 3.0206332e-03
 1.0197599e-03 2.0072459e-05 1.9382502e-05]"
7487,"SAP,2X8,QSMC, ,電腦,登入,268,系統,簡體字,正常, , ,印表機,無法,列印,出現,亂碼, , ,1441",2,GOC,5,"[1.12128437e-04 1.01894125e-01 7.51828372e-01 2.73214863e-03
 5.64835937e-05 1.35644019e-01 7.63351191e-03 9.91552588e-05]"
23208,"BPM,平台,系統, ,電腦,安裝,skype,軟體,以後, , ,Lync, ,OCS,覆蓋住,導致,無法,Outlook,裡面,直接,使用,OCS,聯繫",6,內部資訊系統,0,"[2.4184171e-06 3.1087080e-03 4.8544971e-04 1.8105699e-06 1.6258209e-06
 7.9574915e-05 9.9575341e-01 5.6705665e-04]"
2310,"BPM,平台,系統, ,南棟,警衛,反應,無法,使用",6,內部資訊系統,0,"[2.6054115e-06 6.1196620e-03 1.1456505e-03 4.0375535e-06 1.6254877e-06
 1.7427650e-04 9.9232179e-01 2.3030906e-04]"
2457,"BPM,平台,系統, ,出現,Sorry, , ,Error, ,of, ,Operation,訊息, , ,無法,開單",1,CAMP,0,"[2.4233734e-05 7.3095500e-01 1.2675627e-01 3.1543133e-04 3.8784383e-05
 4.3288632e-03 1.3679586e-01 7.8552240e-04]"
7560,"SAP,168,QCI, ,詢問,之前,丟出,列印,資料,是否,刪除, , , ,列印,內容,發票,明細",0,BPM平台系統,4,"[9.9841237e-01 1.8648668e-06 6.7437541e-06 1.2153203e-03 1.8070756e-04
 1.7767638e-04 2.3928428e-06 2.8411996e-06]"
623,"BPM,平台,系統, ,填寫,APP46,驗收,單時, ,出現,以下,錯誤, , ,Sys, ,Webforms, ,PageRequestManagerServerErrorException, ,305",6,內部資訊系統,0,"[3.7386635e-06 8.5299388e-03 1.8816913e-03 7.3859960e-06 2.1613594e-06
 3.0650548e-04 9.8903787e-01 2.3070414e-04]"
1012,"R,D,資訊,系統, ,問,今天,一整天,無法,登入, , , ,客戶,線路,修改",6,內部資訊系統,3,"[6.1670312e-06 3.4214822e-03 7.2096015e-04 4.2229435e-06 2.8085808e-06
 1.4429830e-04 9.9392551e-01 1.7745922e-03]"
4400,"SAP,168,QCI, ,user,輸入,客戶,資料, ,關務,告知,看到,user,輸入,資料",0,BPM平台系統,4,"[9.9825579e-01 1.6233835e-06 5.4596680e-06 1.0785286e-03 5.0568226e-04
 1.4605235e-04 2.4004275e-06 4.4482640e-06]"
2578,"SAP,168,QCI, ,Can,t, ,login, ,SAP, , ,Error, ,message, , ,Password, ,error",0,BPM平台系統,4,"[9.9227154e-01 2.5559757e-06 6.9676357e-06 1.6251351e-03 5.8890022e-03
 1.8280398e-04 4.0164000e-06 1.7861730e-05]"
5987,"SAP,168,QCI, ,申,T,Code,權限, ,ZMI16",0,BPM平台系統,4,"[9.9858141e-01 1.3639449e-06 4.8800607e-06 1.0411898e-03 2.2874589e-04
 1.3784996e-04 1.9425056e-06 2.6542398e-06]"
6281,"SAP,168,QCI, ,user,欲申,帳號",0,BPM平台系統,4,"[9.9842238e-01 1.1852883e-06 4.0284294e-06 9.5036899e-04 4.9739610e-04
 1.1901520e-04 1.8654245e-06 3.7055399e-06]"
5549,"SAP,168,QCI, ,無法,登入,SAP, , , ,無法,列印",0,BPM平台系統,4,"[9.7413105e-01 2.8359955e-06 7.2051330e-06 2.2018750e-03 2.3402289e-02
 2.1845492e-04 4.9501832e-06 3.1348991e-05]"
4520,"SAP,168,QCI, ,SAP,無去,登入",0,BPM平台系統,4,"[9.0379971e-01 3.3632273e-06 7.6236752e-06 2.8050498e-03 9.3071736e-02
 2.5296226e-04 6.1334290e-06 5.3411870e-05]"
7911,"SAP,168,QCI, ,VA02,中,輸入,credit, ,memo, ,時,出現,錯誤,訊息, ,credit, ,control, ,error, ,8100, ,has, ,not, ,been, ,define",0,BPM平台系統,4,"[9.9782807e-01 2.5743809e-06 8.6579475e-06 1.5816708e-03 3.5205035e-04
 2.1943686e-04 3.2485639e-06 4.2341508e-06]"
3025,"R,D,資訊,系統, ,Dear, ,Archer, , , , ,因應,新,客戶, ,需要,新增,code, ,name, , ,VIO, , , ,人員,資訊,相關,設定, , ,NEO, , ",7,網管,3,"[2.1702450e-05 5.4704718e-04 1.5061913e-04 3.8816465e-06 1.2592582e-05
 1.8235807e-05 2.7472720e-02 9.7177327e-01]"
2091,"BPM,平台,系統, ,無法,簽核",6,內部資訊系統,0,"[3.1520256e-06 1.1355445e-02 2.1457283e-03 7.0311453e-06 2.1826093e-06
 2.8350286e-04 9.8597533e-01 2.2751439e-04]"
1240,"BPM,平台,系統, ,訪客,申單, ,下拉,選項,無法,帶出",6,內部資訊系統,0,"[2.4977714e-06 5.0603016e-03 9.6081919e-04 3.5057531e-06 1.5091838e-06
 1.5585851e-04 9.9358010e-01 2.3535256e-04]"
621,"BPM,平台,系統, ,單號, ,APP07, ,無法,驗收,要求,KEY, ,入,條碼,後,出現,ERRO",6,內部資訊系統,0,"[2.3629098e-06 4.3547917e-03 7.7933469e-04 2.7982855e-06 1.4399724e-06
 1.2531763e-04 9.9446046e-01 2.7348509e-04]"
702,"SAP,168,QCI, ,使用,安裝,SAP,後,無法,使用, ,麻煩",0,BPM平台系統,4,"[9.8569715e-01 2.3709474e-06 6.4227170e-06 1.8565812e-03 1.2216238e-02
 1.9444940e-04 4.1522549e-06 2.2678663e-05]"
3660,"SAP,2X8,QSMC, ,User,反應,268,使用,CS03, ,做,display, ,BOM, ,時,key,入,廠區,無法,query,到任,資料, ,ZPA2,狀況, , ",2,GOC,5,"[7.5531287e-05 1.9778381e-01 7.2911680e-01 1.6347014e-03 5.2757714e-05
 5.8185540e-02 1.3004420e-02 1.4648367e-04]"
11773,"SAP,168,QCI, ,Cannot, ,enter, ,SAP, ,30",0,BPM平台系統,4,"[9.8573804e-01 2.1611074e-06 5.8241653e-06 1.7758069e-03 1.2272552e-02
 1.8060878e-04 3.8040694e-06 2.1213045e-05]"
3419,"SAP,168,QCI, ,QSMC, ,User, , , ,表示,修改,密碼,後,忘記, ,無法,登入,系統,使用",0,BPM平台系統,4,"[9.9841261e-01 1.8104413e-06 6.3913658e-06 1.1537421e-03 2.5322294e-04
 1.6632504e-04 2.4642861e-06 3.4365544e-06]"
2548,"BPM,平台,系統, ,主管,已經,簽核,假單, ,現在,取消,假單",6,內部資訊系統,0,"[2.2414404e-06 4.2242496e-03 7.8134314e-04 2.8057982e-06 1.3597851e-06
 1.2759669e-04 9.9461538e-01 2.4499861e-04]"
35114,"網管, ,出差, ,使用,QCO,方便, ,容易,網路,過慢,產生,當機,問題",6,內部資訊系統,7,"[3.7237958e-05 3.1758153e-03 4.8814123e-04 7.3588872e-06 7.6986735e-06
 1.0548133e-04 9.5804471e-01 3.8133543e-02]"
11086,"SAP,168,QCI, ,SAP, ,Printer, ,無法,列印",0,BPM平台系統,4,"[8.1040525e-01 4.8300835e-06 1.0032926e-05 3.4248482e-03 1.8576047e-01
 3.0541146e-04 8.3589930e-06 8.0787489e-05]"
377,"CAMP, ,CAMP,簽核,材料,鑑審單,後, , ,卡在, , ,系統,執行, , ,無法,進入,到,下,一關, , ,工廠,需要,進料, , ,卡在,單子,無法,結單, , ,單號, , , , , ,APP, , , , , ,APP, , , , , ,APP, , , , , ,APP, , , , ,CAMP,打開,黑屏,當機, , ,已經,重新,下載",7,網管,1,"[1.4849094e-04 2.9128385e-03 7.9467462e-04 4.5115310e-05 9.5877440e-05
 8.7575994e-05 5.9318699e-02 9.3659675e-01]"
