description,category_a,category_b,category_c,category_d,category,description_clean,category_target
"QITS administration - account management  新增員工資料, 但還是看不到新增的員工資料. (ex. in search - Project leader)",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,qits administration  account management  新增員工資料 但看不到新增的員工資料. ex. in search  project leader,1
"我在抓 QITS report 時 出現很奇怪的結果, REPORT: ISO_NB4, creator : Esther Wang 我明明抓了很多 project, 但是 不管我跑幾次  report , 都只能出現 project ZRV   請幫忙查一下原因 急要交報告 謝謝~~",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,我在抓 qits report 時 出現很奇怪的 report iso_nb4 creator   我明明抓了 project  我跑幾次  report  都只能出現 project zrv   查一下原因 急要交報告,1
create new platforn in QITS  1.Intel Gemini Lake  2.Intel Coffee Lake  3.AMD Summit Ridge,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,create new platforn in qits  1.ingemini lake  2.incoffee lake  3.amd summit ridge,1
"你好,麻煩幫我把以下兩個Project的Project Name Win跟8.1中間的空格去掉  因為多了個空格,所以無法設定QITS  Project ID 1155  Department NB3RD2  Project Name XV1H_Win 8.1    Project ID 1156  Department NB3RD2  Project Name VZ8H_Win 8.1  麻煩在PMA,QSIT,QITS上Project Name的空格都要一併去掉  謝謝!",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,幫我把以下兩個project的project name win跟8.1中間的空格去掉  多了個空格無法設定qits  project id   department nb3rd2  project name xv1h_win 8.1    project id   department nb3rd2  project name vz8h_win 8.1  在pmaqsitqits上project name的空格都要一併去掉,1
"Project WS1  Project leader: Andy  Chen(10005016)  Driver: Bruce Lin(10202024), Young Kuo(10201023)  上述member反應收不到issue type為""Driver""類別的notice mail, 但是可以收到issue type為""BIOS""類別的notice mail.  notice mail為，加了comment之後系統自動發給所有參與人員的通知信  若操作issue轉status，則上述人員皆可收信系統自動發出的通知信",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,project ws1  project leader andy  chen  driver    上述member反應收不到 type為driver類notice mail 可以收到 type為bios類notice mail.  notice mail為加了comment之後系統自動發給所有參與人員的通知信  若操作轉status則上述人員收信系統自動發出的通知信,1
"1. 於QITS欲新增一Report, 在report篩選條件中設定Project Name=XV2A，結果帶出的Project Name為CINNA.  2. 同issue1於Report篩選條件中，沒有XV1A_2A的project可供選擇",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,1. 於qits欲新增一report 在report篩選條件中設定project namexv2a帶出的project name為cinna.  2. 同1於report篩選條件中沒有xv1a_2a的project可供選擇,1
"請幫忙關閉project ""JIMMY""的 pending issue notice mail.",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,關閉project jimmy的 pending  notice mail,1
收到郵件的簽核通知，點進去之後卻顯示沒權限,BPM平台系統,研發類相關服務,RD試產請購申請單,系統無法登入,BPM平台系統,收到郵件的簽核通知點進去之後卻顯示沒權限,0
EXT:11132  申請者想要cancel 此張單號APP0000250(RD 試產請購申請單),BPM平台系統,研發類相關服務,RD試產請購申請單,相關操作詢問,BPM平台系統,申請者cancel 此張單號app50rd 試產請購申請單,0
KEY單完會自動跳出,BPM平台系統,研發類相關服務,RD試產請購申請單,相關操作詢問,BPM平台系統,key單完會自動跳出,0
中控室反應表單無法打開   #11100,BPM平台系統,事務類相關服務,70885申請單,系統無法登入,BPM平台系統,中控室反應表單無法打開,0
無法改簽核,BPM平台系統,採購類相關服務,BPM DueList,系統無法登入,BPM平台系統,無法改簽核,0
如何預約一樓大廳的會議室,內部資訊系統,總務資訊系統,會議室相關服務,相關操作詢問,內部資訊系統,預約一樓大廳的會議室,2
會議室無故被取消。,內部資訊系統,總務資訊系統,會議室相關服務,相關操作詢問,內部資訊系統,會議室無故被取消,2
user有登記加班交通車但排完加班交通車後找不到已申報的記錄,內部資訊系統,總務資訊系統,交通車相關服務,系統無法登入,內部資訊系統,有登記加班交通車但排完加班交通車後已申報的記錄,2
145.146會議室會自動鎖上,內部資訊系統,總務資訊系統,會議室相關服務,相關操作詢問,內部資訊系統,145.146會議室會自動鎖上,2
會議是無法預約，日期選單無法跳出來。,內部資訊系統,總務資訊系統,會議室相關服務,系統無法登入,內部資訊系統,會議是無法預約日期選單無法跳出來,2
視訊沒有聲音,內部資訊系統,總務資訊系統,會議室相關服務,系統無法登入,內部資訊系統,視訊沒有聲音,2
會議室135狀態顯示異常，請幫忙處理,內部資訊系統,總務資訊系統,會議室相關服務,相關操作詢問,內部資訊系統,會議室135狀態顯示異常,2
從MyQuanta點選員工服務專區 系統出現異常 無法作業,內部資訊系統,總務資訊系統,會議室相關服務,系統無法登入,內部資訊系統,從myquanta點選員工服務專區 系統出現異常 無法作業,2
"APP0022970, #17451, 無法抽單",BPM平台系統,管理類相關服務,合約審核申請單,關卡流程詢問,BPM平台系統,app70  無法抽單,0
使用者反應查詢表單無反應，請協助處理,BPM平台系統,管理類相關服務,合約審核申請單,相關操作詢問,BPM平台系統,表單無反應,0
"BPM無法登入,顯示帳密錯誤 (382)22618",BPM平台系統,其他類相關服務,工單結案申請單,系統無法登入,BPM平台系統,bpm顯示帳密錯誤,0
QSMC 人員可以幫鼎天RTK申請嗎？(一般合約)，17187,BPM平台系統,管理類相關服務,合約審核申請單,相關操作詢問,BPM平台系統,人員可以幫鼎天rtk申請嗎合約,0
六月新進員工，卻出現要合約歸檔   (1)申請單號：APP0004290  (2)合約名稱(The title of contract)：CDA (Confidential Disclosure Agreement)  (3)此合約經法務組審核後已經超過21天，請儘速將相關合約資料送至法務組歸檔，在未完成歸檔動作前，此通知信將每7天通知一次，以提醒使用者!!,BPM平台系統,管理類相關服務,合約審核申請單,相關操作詢問,BPM平台系統,六月新進員工卻出現要合約歸檔   1申請單號app90  2合約名稱the title of contractcda confidential disclosure agreement  3此合約經法務組審核後已經超過21天請儘速將相關合約資料送至法務組歸檔在未完成歸檔動作前此通知信將每7天通知一次以提醒,0
流程已簽核完畢，但是未收到結單通知訊息。,BPM平台系統,管理類相關服務,合約審核申請單,關卡流程詢問,BPM平台系統,流程已簽核完畢未收到結單通知訊息,0
有些表單無法正常處理，謝謝.,BPM平台系統,其他類相關服務,工單結案申請單,系統無法登入,BPM平台系統,表單無法正常,0
剛收到通知說1206我出勤異常，不過當天我沒有報加班，系統顯示早上8:44刷進，20:44刷出。不知道這樣的情況需要怎麼處理?,內部資訊系統,人資資訊系統,出勤相關服務,補登問題,內部資訊系統,剛收到通知說我出勤異常當天我沒有報加班系統顯示早上844刷進2044刷出不知道的情況需要,2
9/30 出勤記錄正常、卻顯示異常,內部資訊系統,人資資訊系統,出勤相關服務,補登問題,內部資訊系統,9/30 出勤記錄正常卻顯示異常,2
加班批次處理系統有問題，請協助處理，謝謝,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,內部資訊系統,加班批次系統有問題,2
進入系統請假，需要輸入請假日期時，無法在跳出的小視窗點選需要請假日期 (點選後系統無反應)。 附註，在填寫本19999問題單時，希望完成日在小視窗跳出來後，也無法選取日期。,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,內部資訊系統,進入系統請假需要輸入請假日期時無法在跳出的小視窗點選需要請假日期 點選後系統無反應 附註在填寫本問題單時希望完成日在小視窗跳出來後也無法選取日期,2
出勤資料顯示異常,內部資訊系統,人資資訊系統,出勤相關服務,請假問題,內部資訊系統,出勤資料顯示異常,2
HR加班申請系統異常 #15613,內部資訊系統,人資資訊系統,出勤相關服務,加班問題,內部資訊系統,hr加班申請系統異常,2
"預報加班抽單失敗,出現錯誤,請協助處理",內部資訊系統,人資資訊系統,出勤相關服務,加班問題,內部資訊系統,預報加班抽單失敗,2
Myquanta研發中心資料庫中的投影片無法開啟，顯示錯誤為內容有問題。,R&D資訊系統,廣達入口網站【MyQuanta】,【SDA】SDA知識管理平台,資料上傳/下載問題詢問,R&D資訊系統,myquanta研發中心資料庫中的投影片為內容有問題,1
在取得license時，會跳出license錯誤。#13486,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,無法取得License,R&D資訊系統,在取得license時會跳出license錯誤,1
ORCAD & Allegro 軟體無法使用,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,無法取得License,R&D資訊系統,orcad  allegro 軟體,1
想詢問Myquanta首頁 > organization > LC事業部要新增空間相關問題!! #11700,R&D資訊系統,廣達入口網站【MyQuanta】,【SDA】SDA知識管理平台,資料上傳/下載問題詢問,R&D資訊系統,myquanta首頁  organization  lc事業部要新增空間相關問題,1
AutoCad需要權限.   #381-15288,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,相關操作詢問,R&D資訊系統,autocad需要權限.,1
"半個前收到MIS  mail請大家移除Java軟體,目前發現無法將pdf file加浮水印字體---""Quanta Confidential""字樣在report上給客人,  希望MIS能幫忙安裝Java for PDF file轉檔佳浮水印字樣在report給客人",R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,軟體安裝與設定問題,R&D資訊系統,半個前收到mis  mail請移除java軟體目前發現無法將pdf file加浮水印字體quanta confidential字樣在report上給客人  希望mis能幫忙安裝java for pdf file轉檔佳浮水印字樣在report給客人,1
Creo 3.0 安裝後，打開顯示Invalid feature_Name 錯誤，無法使用。,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,相關操作詢問,R&D資訊系統,creo 3.0 安裝後打開顯示invalid feature_name 錯誤,1
請問為何今天一整天都無法登入...客戶等著我的線路修改.,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,無法取得License,R&D資訊系統,請問一整天都...客戶等著我的線路,1
"今天不到九點 Orcad就取不到license, 如此我今早所有的工作將停滯,嚴重影嚮進度,煩請儘快協助處理.",R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,無法取得License,R&D資訊系統,不到九點 orcad就取不到license 我今早所工作將停滯,1
"Allegro Concept 抓不到LICENSE  已確認在LICENSE有空閒的時候一樣抓不到  之前有發生類似的情形,請幫忙確認LICENSE的權限是否有開啟  電腦名稱AN990117825  謝謝",R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,無法取得License,R&D資訊系統,allegro concept 抓不到license  在license有空閒的抓不到  之前有發生類情形license的權限是否有開啟  電腦名稱an,1
14:45使用Pro/E情況下突然沒了license，麻煩請協助取得，謝謝~,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,無法取得License,R&D資訊系統,1445使用pro/e情況下突然沒了license取得,1
麻煩請協助取得License,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,無法取得License,R&D資訊系統,取得license,1
麻煩請協助提供License以利圖面修改，謝謝。,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,無法取得License,R&D資訊系統,提供license以利圖面,1
早上八點開Pre/E就無法取得License，麻煩請協助處理，謝謝。,R&D資訊系統,設計相關服務,【Design Tool】Pro/E、OrCAD設計工具管理,無法取得License,R&D資訊系統,早上八點開pre/e就無法取得license,1
