description,category_a,category_b,category_c,category_d,category,description_clean,category_target
"要列印放行單時無法列印, 印表機並無問題  分機: 12757",BPM平台系統,管理類相關服務,放行申請單,相關操作詢問,BPM平台系統,要列印放行單時無法列印  印表機問題,0
要列印以下單據時發生問題無法列印  http://qcibpm/BPMPortal/Program/GWF069/GWF069_Query.aspx?FORMID=GWF069&APPLID=APP0350865      TEL:15434,BPM平台系統,管理類相關服務,放行申請單,相關操作詢問,BPM平台系統,要列印以下單據時發生問題無法列印,0
無法登入MyBPM簽核表單。#36811,BPM平台系統,管理類相關服務,放行申請單,系統無法登入,BPM平台系統,無法登入MyBPM簽核表單,0
簽呈已過 能無法使用,BPM平台系統,管理類相關服務,放行申請單,關卡流程詢問,BPM平台系統,簽呈已過 能無法使用,0
APP0354945 無法列印,BPM平台系統,管理類相關服務,放行申請單,相關操作詢問,BPM平台系統,APP45 無法列印,0
放行申請單跳出ERROR  #17076,BPM平台系統,管理類相關服務,放行申請單,相關操作詢問,BPM平台系統,放行申請單跳出ERROR,0
1. 安裝放行系統列印軟體時，系統要求管理員權限，請協助開放以安裝。  2. 電腦入網域時，未安裝印表機，致無可用印表機供使用，請協助安裝印表機。,BPM平台系統,管理類相關服務,放行申請單,相關操作詢問,BPM平台系統,1. 安裝放行系統列印軟體時 系統要求管理員權限 請協助開放以安裝   2. 電腦入網域時 未安裝印表機 致無可用印表機供使用 請協助安裝印表機,0
放行單填寫完之後跳出error message請協助處理謝謝  EXT:13037,BPM平台系統,管理類相關服務,放行申請單,相關操作詢問,BPM平台系統,放行單填寫完之後跳出error message,0
#10556  南棟一樓警衛，勾選放行單後都會跳出，無法作業,BPM平台系統,管理類相關服務,放行申請單,相關操作詢問,BPM平台系統,南棟一樓警衛 勾選放行單後都會跳出 無法作業,0
"完成申請後，列印跳出""使用者帳戶控制""對話框，並要求我們輸入管理員帳號及密碼。",BPM平台系統,管理類相關服務,放行申請單,相關操作詢問,BPM平台系統,完成申請後 列印跳出 帳戶控制 對話框 並要求輸入管理員帳號及密碼,0
Please complete 1700002918 資訊需求申請單 2017/3 /13 and APP0016236 (software use) to be approved in BPM  Mike Dunne (manager) cannot sign off as he has no access to the BPM. He has approved these by email as  you can see in the application.,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,Please complete  資訊需求申請單 2017/3 /13 and APP36  software use  to be approved in BPM  Mike Dunne  manager  cannot sign off as he has no access to the BPM. He has approved these by  as  you can see in the application,0
"於""設定代理人"" 設定了代理人，但發現並沒有生效 #17890",BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,於 設定代理人  設定了代理人 但發現生效,0
BPM系統連進去後，左邊項目全部變成英文，點進去後畫面也都變成英文。,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,BPM系統連進去後 左邊項目全部變成英文 點進去後畫面也都變成英文,0
BPM有設定代理人，到4/22號，但是至今(4/25)，對方仍收到表單  之前都正常，但這次有點問題，想請MIS協助確認。感謝,BPM平台系統,資訊類相關服務,資訊需求申請單,相關操作詢問,BPM平台系統,BPM有設定代理人 到4/22號 至今 4/25  對方仍收到表單  之前都正常 但這次問題 想,0
"你好,我在BPM上填軟體需求申請單,想要申請安裝ZwCAD 2012標準單機版.  現在表單已經卡了600小時了,  請問是有什麼問題嗎??  不管有任何問題至少跟我們說一下不是嗎?  望請協助,謝謝.",BPM平台系統,資訊類相關服務,資訊需求申請單,關卡流程詢問,BPM平台系統,我在BPM上填軟體需求申請單 申請安裝ZwCAD 2012標準單機版.  現在表單已經卡了600小時了   請問是有問題嗎    有問題至少跟說一下嗎   望請協助,0
出差申請單出現錯誤訊息，無法申請及取單。,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,出差申請單出現錯誤訊息 無法申請及取單,2
#16926  出差申請單送出時，出現錯誤訊息,BPM平台系統,人資類相關服務,出差申請單,相關操作詢問,人資資訊系統,出差申請單送出時 出現錯誤訊息,2
有需求需要撈QITS舊案子- 0Q7 的資料，Edit Report後，再至首頁發生Error，關掉再重開還是一樣。使用的瀏覽器為IE。,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,有需求需要撈QITS舊案子  0Q7 的資料 Edit Report後 再至首頁發生Error 關掉再重開 使用的瀏覽器為IE,1
被加入project leader 但卻無法看到該project 任何東西 #17435,R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,被加入project leader 但卻無法看到該project 東西,1
"請協助在QITS上新增customer name ""Panasonic""!! 謝謝!!  我從QITS主選單選""Adminstration"" ->""Customer Authorization"" -> ""Create"" -> 出現錯誤訊息",R&D資訊系統,測試相關服務,【QITS】研發議題追蹤系統,相關操作詢問,R&D資訊系統,請協助在QITS上新增customer name  Panasonic        我從QITS主選單選 Adminstration     Customer Authorization      Create     出現錯誤訊息,1
訪客申請單 下拉選項無法帶出  #18933,BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,訪客申請單 下拉選項無法帶出,0
填好表單按Transit以後，畫面跳出系統錯誤。,BPM平台系統,事務類相關服務,訪客申請單,系統無法登入,BPM平台系統,填好表單按Transit以後 畫面跳出系統錯誤,0
申請門禁申請單相關操作詢問，分機15955,BPM平台系統,事務類相關服務,門禁申請單,相關操作詢問,BPM平台系統,申請門禁申請單相關操作詢問,0
"BU12副總反應,突然多了很多訪客申請單,而且都不是最近的數據.   #17352",BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,BU12反應 突然多了訪客申請單 都的數據.,0
APP0141389 這張表單有五組帳號， 其中有1組 161103002帳號不能使用  #17063,BPM平台系統,事務類相關服務,訪客申請單,相關操作詢問,BPM平台系統,APP89 這張表單有五組帳號  有1組 帳號使用,0
BPM申請名片有問題,BPM平台系統,事務類相關服務,名片申請單,相關操作詢問,BPM平台系統,BPM申請名片有問題,0
會出現limits of authority的錯誤訊息  #13022,BPM平台系統,事務類相關服務,名片申請單,系統無法登入,BPM平台系統,會出現limits of authority的錯誤訊息,0
APP0054028~30  點不開,BPM平台系統,事務類相關服務,物品申請單,系統無法登入,BPM平台系統,APP28 30  點不開,0
部門領退料申請單1800003099申請單無法簽核送出問題，請協助處理謝謝。,BPM平台系統,其他類相關服務,部門領退料申請單,關卡流程詢問,BPM平台系統,部門領退料申請單申請單無法簽核送出問題,0
"使用物名申請單的BPM,會出現系統錯誤無法使用.    #18776",BPM平台系統,事務類相關服務,物品申請單,相關操作詢問,BPM平台系統,使用物名申請單的BPM 會出現系統錯誤無法使用.,0
送出申請單發生錯誤訊息 試了很多次還是一樣   #13012,BPM平台系統,事務類相關服務,物品申請單,相關操作詢問,BPM平台系統,送出申請單發生錯誤訊息 試了次,0
使用BPM的物品申請單，無法登入，會出現伺服器錯誤。   #13982,BPM平台系統,事務類相關服務,物品申請單,系統無法登入,BPM平台系統,使用BPM的物品申請單 無法登入 會出現伺服器錯誤,0
單號:1800009316  提出申請但是系統看不到，部門主管也看不到，請協助處理，謝謝.,BPM平台系統,其他類相關服務,部門領退料申請單,相關操作詢問,BPM平台系統,單號   提出申請系統看不到 部門也看不到,0
表單查詢物品申請單歷史紀錄，點開其內容後顯示請聯絡MIS造成無法查看內容。,BPM平台系統,事務類相關服務,物品申請單,相關操作詢問,BPM平台系統,表單物品申請單歷史紀錄 點開其內容後顯示請MIS造成無法查看內容,0
只能查詢，不能使用申請功能，煩請幫忙查看申請功能為何不見了 #12001,BPM平台系統,事務類相關服務,名片申請單,相關操作詢問,BPM平台系統,只能 使用申請功能 幫忙查看申請功能不見了,0
有請CQ幫忙開立MRO單購買治具，但是遇到以下問題，已發Mail給Andy Chen (陳安理)，還請協助幫忙~    因以前开客人指定项目的单子，只需填写指定项目编码系统就会带出相应信息，从未填写过治具料号，而这次必须填写；而在SAP申请的料号填写却是错误的，烦请帮忙看下是系统问题还是哪里有问题，谢谢！,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,有請CQ幫忙開立MRO單購買治具 遇到以下問題 已發Mail給Andy Chen  陳安理  還請協助幫忙     因以前開客人指定項目的單子 只需填寫指定項目編碼系統就會帶出相應信息 填寫過治具料號 而這次填寫 而在SAP申請的料號填寫卻是錯誤的 幫忙看下是系統問題有問題,0
因目前部門遇到組織變動，所以導致部門代碼都有變更，想請問是否能幫忙將之前所開的MRO單修改部門代碼。,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),相關操作詢問,BPM平台系統,因目前部門遇到組織變動 導致部門代碼都有變更 想請問是否能幫忙將之前所開的MRO單修改部門代碼,0
MRO收料作業單子無法開啟。分機：12808,BPM平台系統,採購類相關服務,MRO採購系統(MRO2),系統無法登入,BPM平台系統,MRO收料作業單子無法開啟,0
APP0089721，user反映簽核流程中有某位主管不在，詢問是否可以跳過該主管給另一主管簽核,BPM平台系統,管理類相關服務,內部行文申請單,關卡流程詢問,BPM平台系統,APP21 簽核流程中有某位不在 詢問是否可以跳過該給另一簽核,0
會議室無法選擇多日預約  -  煩請 MIS 同仁幫忙,內部資訊系統,總務資訊系統,會議室相關服務,系統無法登入,內部資訊系統,會議室無法選擇多日預約      MIS 同仁幫忙,3
"1. e-Service 登入，出現錯誤訊息，登不進去 ""此 Flash player 與你的地區不相容，請重新安裝 Adobe Flash player。""  2. 管理資訊中心也進不去",內部資訊系統,總務資訊系統,會議室相關服務,系統無法登入,內部資訊系統,1. e Service 登入 出現錯誤訊息 登不進去  此 Flash player 與你的地區不相容 請重新安裝 Adobe Flash player    2. 管理資訊中心也進不去,3
之前可以booking會議室，今天卻不行，煩請幫忙處理 #11236,內部資訊系統,總務資訊系統,會議室相關服務,相關操作詢問,內部資訊系統,之前可以booking會議室 卻不行,3
驗收申請單相關問題詢問，謝謝!!,BPM平台系統,採購類相關服務,驗收申請單,關卡流程詢問,BPM平台系統,驗收申請單相關問題詢問,0
"PO單號:1900117444, 耳溫槍*2, 已請款並結案,   但MRO系統一直自動寄出新的驗收單請申請人進行驗收作業,   申請人刪除驗收單後系統還是會自動寄出,  請協助處理, 謝謝.",BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,PO單號   耳溫槍 已請款並結案    但MRO系統自動寄出新的驗收單請申請人進行驗收作業    申請人刪除驗收單後系統會自動寄出,0
你好!我之前有使用MRO2 採買N項原物料，收貨地點在CSMC  現在廠商有開立發票!  但我找不到驗收申請單。  故無法幫廠商TDI請款!  謝謝。,BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,我之前有使用MRO2 採買N項原物料 收貨地點在CSMC  現在廠商有開立發票   但我找不到驗收申請單   故無法幫廠商TDI請款,0
驗收申請單無法簽核，無法編輯    分機：16218,BPM平台系統,採購類相關服務,驗收申請單,相關操作詢問,BPM平台系統,驗收申請單無法簽核 無法編輯,0
user反應NB已回廠，放行系統已標明已回廠，但放行系統仍發出展延通知，請幫忙確認。  放行單號：APP0346387,BPM平台系統,管理類相關服務,放行申請單,相關操作詢問,BPM平台系統,NB已回廠 放行系統已標明已回廠 但放行系統仍發出展延通知    放行單號 APP87,0
