description,category_a,category_b,category_c,category_d,category,description_clean,category_target
點選CSAP33後進行認證權限，一直顯示啟動中，卻無跑出SAP 畫面(3/5 還能正常使用)  應該不是卡在SAP帳號而是在我的電腦工號/密碼認證,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,點選csap33後進行認證權限顯示啟動中卻無跑出sap 畫面3/5 還能正常使用  應該卡在sap帳號在我的電腦/密碼認證,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
你好，重慶下單人員反應有少數訂單被系統自動取消的問題，請幫忙查一下原因。Thanks!    1. 進入SAP 使用T-code ZV14 下載 Order Balance Report  　Plant: CQ2A  　Sales Org: S7Q1  　勾選 V Including Balance =0! (只查未出貨的話就不選)  　勾選 V Sort by Material  　勾選 V Created by EDI  　勾選 V SO TYPE    2. 得出Order Balance Report，發現其中有些PO被砍單所以後方出現「-c」，例如：KUR-310072-c 和POMKJ-132005EXO-c     3. 和下單人員Kathy 確認後，KUR-310072 這張訂單她並沒有砍單，所以她又手動把訂單改回來了。  　和下單人員Eagle 確認後，POMKJ-132005EXO 這張訂單他並沒有砍單，所以我請他先保留資料別動，請MIS幫忙調查是什麼原因。    聽說類似這樣被系統自動砍單的狀況發生過幾次，請幫忙調查一下。如果需要檔案的話可與我聯絡。Thanks!,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,下單人員反應有少數訂單被系統自動取消的問題查一下原因    1. 進入sap 使用tcode zv14 下載 order balance report   plant cq2a   sales org s7q1   勾選 v including balance只查未出貨就不選   勾選 v sort by material   勾選 v created by edi   勾選 v so type    2. 得出order balance report發現po被砍單後方出現「c」kur2c 和pomkj5exoc     3. 和下單人員kathy 後kur2 這張訂單她有砍單她又手動把訂單改回來了   和下單人員eagle 後pomkj5exo 這張訂單他有砍單我請他先保留資料別動請mis幫忙調查是原因    聽說類似被系統自動砍單的狀況發生過幾次調查一下需要檔案可與,0
安裝SAP,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,安裝sap,0
User帳號想要申請ZMF6的權限 分機是:11593,SAP-168(QCI),Basis,帳號,新申請,SAP-168,帳號申請zmf6的權限 是,0
sap can''t logon,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap can''t logon,0
第二層進不去--Change 第二層group.,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,第二層進不去change 第二層group,0
"倉庫的號碼要close掉,不再使用,請聯絡該user,電話: 7187, thanks.",SAP-168(QCI),MM,W/H,Authorization,SAP-168,倉庫的號碼要close掉使用該,0
USER無法LOGIN進SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法login進sap,0
"User反應在168 Creat 單號:100816662,在使用ZN93做218 SO轉換時~系統會發生ERROR~無法完成作業~煩請協助處理.",SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,在168 creat 單號在使用zn93做218 so轉換時系統會發生error無法完成作業,0
citrix issue,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,citrix,0
無法連上sap #11645,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法連上sap,0
user反映說價格出不來,SAP-168(QCI),SD,Master Data,Cost center issue,SAP-168,價格出不來,0
level 1 login fail,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,levellogin fail,0
申請進入SAP的權限#13216,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,申請進入sap的權限,0
請協助查尋6S5030 QCI 跟QSMC 的 SAP有多少Account   Ext:18001,SAP-168(QCI),Basis,帳號,新申請,SAP-168,查尋6s qci 跟 的 sap有account,0
BOM是否可以展至最下層,SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,bom是否可以展至最下層,0
無法存檔問題，請協助，謝謝～,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,無法存檔問題,0
Sap列印設定問題,SAP-168(QCI),Basis,印表機,設定,SAP-168,sap列印設定問題,0
15921 sap要down資料等待時間很久，之前不用等這麼久，有時還會出現失敗訊息，請協助處理。,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,sap要down資料等待時間很久之前不用等久有時還會出現失敗訊息,0
第一層帳號 就無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,第一層帳號 就,0
SAP存取路徑開放權限,SAP-168(QCI),Basis,帳號,新申請,SAP-168,sap存取路徑開放權限,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
USER無法LOGON SAP,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法logon sap,0
#16529  希望協理(88051006)的帳號登入可以下載所有交換器的cost BOM,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,希望協理的帳號登入可以下載所有交換器的cost bom,0
SAP-168 無法login,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap168 無法login,0
請問要如何建立客人Vendor Code 請協助謝謝  EXT:17124,SAP-168(QCI),Basis,帳號,新申請,SAP-168,請問要建立客人vendor code,0
SAP 一直重連,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,sap 重連,0
"跑報表當掉,去工作管理員那結束處理程序後,  無法再次login,系統訊息:已經login了,請logout,繼續作業,  但logout一樣無法登入",SAP-168(QCI),MM,Purchasing,Addon Function,SAP-168,跑報表當掉去工作管理員那結束程序後  無法再次login系統訊息已經login了請logout繼續作業  但logout,0
SAP26無法登入#11475,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap26,0
user  登入SAP時發生錯誤.,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,登入sap時發生錯誤,0
無法登入SAP，顯示”若要連線到遠端電腦必須要有使用者權限”,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,sap顯示”若要連線到遠端電腦要有權限”,0
account locked,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,account locked,0
so沒辦法刷,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,so沒辦法刷,0
"SAP無法LOGON,申請人分機: 13309",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap無法logon申請人,0
領料單列印問題,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,領料單列印問題,0
ZMZA can''t use,SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,zmza can''t use,0
訂單無法列印，未出現任何錯誤訊息,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,訂單無法列印未出現錯誤訊息,0
"ZMF6, 想新增功能.",SAP-168(QCI),MM,Purchasing,放量問題,SAP-168,zmf6 想新增功能,0
User said that BOM 51D02SS0014 can not be copied to SAP 208  Please help to handle it.  Phone #: 17114,SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,said that bom 51d02ss can not be copied to sap 208  please help to handle it.  phone,0
登入SAP32無法成功,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入sap32無法成功,0
upload後就無法登入sap了,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,upload後就sap了,0
"想詢問, SAP安裝步驟   TEL:18515",SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,sap安裝步驟,0
"之前有新增一個TYPE:LOGO,但是現在看不到那個選項可選擇,code:ZKD5",SAP-168(QCI),SD,Master Data,Return/Reverse order type,SAP-168,之前有新增一個typelogo現在看不到選項可選擇codezkd5,0
sap168 298都進不去 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap168 298都進不去,0
"user表示PDM已經release到SAP168但是未同步到298,煩請相關同仁協助處理",SAP-168(QCI),PP,ECN,ECN 未同步QSMC,SAP-168,表示pdm已經release到sap168未同步到298相關,0
Customer BPM system,SAP-168(QCI),SD,Master Data,Customer Code Create,SAP-168,customer bpm system,0
不良退料發生錯誤,SAP-168(QCI),MM,W/H,Authorization,SAP-168,不良退料發生錯誤,0
操作問題，無法建立BOM。,SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,無法建立bom,0
帳號被鎖住,SAP-168(QCI),Basis,帳號,新申請,SAP-168,帳號被鎖住,0
"CTO訂單,系統自動建BOM,轉入SAP後找不到資料,煩請相關人員處理",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,cto訂單系統自動建bom轉入sap後資料相關人員,0
詢問 SAP安裝與操作  TEL:12626,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,詢問 sap安裝與操作,0
無法安裝SAP,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,無法安裝sap,0
"安裝Critix後,在Myquanta中還是看不到SAP Icon",SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,安裝critix後在myquanta中看不到sap icon,0
"使用者詢問為何每次登入都需要輸入驗證資訊,請協助處理",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,詢問每次登入都需要輸入驗證資訊,0
系統登入後出現 Error Message_Type_X 的錯誤訊息.,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,系統登入後出現 error message_type_x 的錯誤訊息,0
VL02 locked and processing very slowly.,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,vl02 locked and processing very slowly,0
SAP無法列印,SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,sap無法列印,0
"使用者反應想要詢問關於列印相關問題,煩請協助",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,詢問列印相關問題協助,0
"user反應sap無法登入使用,出現""ICA毀損...""等相關錯誤訊息,請協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap使用出現ica毀損...等相關錯誤訊息,0
"成倉的user反應使用SAP168 ZV36時有兩個Shipment Number:2005605090,2005605091無法扣帳,煩請相關同仁協助處理.",SAP-168(QCI),SD,Sales Process,GI issue,SAP-168,成倉的使用sap168 zv36時有兩個spment number無法扣帳相關,0
请帮忙转request no：TMPK968022--ttp--238。谢谢！,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,轉request notmpk2ttp238,0
會計科目157814 user稍早之前登入正常 線在要再登入顯示被自己lock住了 請協助處理,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,會計科目4 稍早之前登入正常 線在要再登入顯示被lock住了,0
Down 2個BOM但無動作,SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,down 2個bom但無動作,0
"User反應Download Cost BOM會當掉,重開後畫面有接續當掉前的狀態,但從此就無回應了...",SAP-168(QCI),PP,BOM,Cost BOM,SAP-168,download cost bom會當掉重開後畫面有接續當掉前的狀態但就無回應了..,0
印表機不能印 分機15899,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,印表機不能印,0
"USER反應操作ZKD5時在做Save Data時出現Error,煩請相關同仁協助處理",SAP-168(QCI),PP,其它,問題詢問及操作,SAP-168,操作zkd5時在做save data時相關,0
PO release有問題,SAP-168(QCI),MM,Purchasing,PO issue,SAP-168,po release有問題,0
user之前請Irwin修改ZVFW 但是現在還有一點小問題想再修改 請協助處理,SAP-168(QCI),SD,Master Data,其它,SAP-168,之前請irwinzvfw 現在一點小問題想再,0
sap can''t login (error code 88),SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap can''t login error code 88,0
can not logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can not logon sap,0
帳號無法登入SAP系統.,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,帳號sap系統,0
new sap 218 一直無法登入，會提示帳號密碼錯誤，但昨天之前都還能用。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,new sap 218 會提示帳號密碼錯誤但之前都還能用,0
sap 168 帳號被lock,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap 168 帳號被lock,0
"由于SAPLZQSD下的include lzqsduxx.中的include lzqsdu10.   ""Z_GET_REVERSE_PO_FROM_168程式被人清空，使得现在业务无法开立delivery。",SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,saplzqsd下的include lzqsduxx.中的include lzqsdu10.   z_get_reverse_po_from_168程式被人清空現在業務無法開立delivery,0
密碼key錯被lock住。#11407,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,密碼key錯被lock住,0
user要查詢78081503(此user主管的帳號)這個帳號在168是否還存在,SAP-168(QCI),Basis,帳號,新申請,SAP-168,此的帳號帳號在168是否還存在,0
網路正常但卻無法LOGON SAP伺服器,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,網路正常但卻無法logon sap伺服器,0
請問SAP密碼輸入錯誤 帳號被鎖住 如何修改密碼呢?謝謝。  帳號:95041001,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,請問sap密碼輸入錯誤 帳號被鎖住 密碼呢  帳號,0
sap無法登入218  分機:12581,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap218,0
sap printer issue,SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,sap printer,0
user開SO的時候自動帶出的料號描述是錯誤的 請協助處理,SAP-168(QCI),SD,Sales Process,SO issue,SAP-168,開so的自動帶出的料號描述是錯誤的,0
用97040708之帳號登入SAP系統，但無法進入ZV17之頁面，煩請幫忙處理，謝謝。 ＃18916,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,用之帳號登入sap系統但zv17之頁面,0
無法變更價格及日期,SAP-168(QCI),MM,其它,其它,SAP-168,無法變更價格及日期,0
無法Logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
"Can''t logon SAP now, pls help.  ext 13264",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can''t logon sap now pls help.,0
"印表機編號:QACC,請刪除資料",SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,印表機編號qacc請刪除資料,0
無法登入SAP32  #17380,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap32,0
t-code : MB1A無法扣帳,SAP-168(QCI),MM,其它,其它,SAP-168,tcode  mb1a無法扣帳,0
user帳號95091804無法logon in,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,帳號無法logon in,0
使用者登入後，系統出現error88,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入後系統88,0
sap 168 連不上,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 168 連不上,0
user反映無法安裝SAP，請撥電話11740聯絡,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,無法安裝sap,0
ZMAW無法扣帳,SAP-168(QCI),MM,W/H,扣帳方式,SAP-168,zmaw無法扣帳,0
想要詢問如何使用SAP21，因為也看不到ICON  分機：13057,SAP-168(QCI),Basis,帳號,新申請,SAP-168,詢問sap21也看不到icon,0
cannot login CSAP33 #12113,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,cannot login csap33,0
can''t login SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,can''t login sap,0
zv97 can not upload ;zn34 download file 格式不符,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,zv97 can not upload zn34 download file 格式不符,0
SAP進不去 帳號無法通過,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap進不去 帳號無法通過,0
SAP 抓不到列印印表機 可是該列表機可正常列印 請協助設定,SAP-168(QCI),Basis,印表機,設定,SAP-168,sap 抓不到列印印表機 該列表機可正常列印 設定,0
ZMMI，轉倉，新增完單號3140030，無LINK至BPM，分機12381,SAP-168(QCI),MM,其它,其它,SAP-168,zmmi轉倉新增完單號30無link至bpm,0
SO No. 0096156279 無法created Delivery ..error message:Copying is not poss.because an entry is missing in Table TVCPL: LV...請速與user 連繫.,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,so no.  無法created delivery ..error messagecopying is not poss.because an entry is missing in table tvcpl lv...請速與,0
SAP 318帳號無法登入。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap 318帳號,0
SAP client 168 can not login.  #16971,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap client 168 can not login.,0
ZV17 and ZV17i無法print,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,zv17 and zv17i無法print,0
user不會設定印表機 分機#13140,SAP-168(QCI),Basis,印表機,設定,SAP-168,設定印表機,0
SAP delivry 問題,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,sap delivry 問題,0
點擊SAP-CSAP37一直無法跳至輸入帳號密碼介面。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,點擊sapcsap37無法跳至輸入帳號密碼介面,0
SAP系統可登入但無法開啟頁面，會卡在遠端連線頁面,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap系統可登入但頁面會卡在遠端連線頁面,0
"User反應連線CS23系統無回應,無法正常使用SAP,煩請協助處理.",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,連線cs23系統無回應無法正常使用sap,0
密碼嘗試太多次錯誤,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,密碼嘗試太錯誤,0
"總經理室經管組反應SAP處理速度極慢,USER表示每到月初就會如此,煩請相關同仁協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,總經理室經管組反應sap速度極慢表示每到月初就會相關,0
在intra system點CSAP35後輸入帳號密碼，出現正在啟動remote app之後就沒出現任何畫面了，請協助處理。#13140,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,在intra system點csap35後輸入帳號密碼出現啟動remote app之後就沒出現畫面了,0
如何設定printer,SAP-168(QCI),Basis,印表機,設定,SAP-168,設定printer,0
使用者欲申請sap citrix 帳號，送出資訊需求單後  出現Sap Group ID 項目需填，不知該如何填寫。分機:16242,SAP-168(QCI),Basis,帳號,新申請,SAP-168,欲申請sap citrix 帳號送出資訊需求單後  出現sap group id 項目需填不知該,0
無法進入sap system,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap system,0
"新進員工,目前SAP 帳號還無法使用",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,新進員工目前sap 帳號還,0
無法連線到SAP，出現錯誤訊息如下:  因為通訊協定錯誤，工作階段的連線將被中斷，請嘗試重新連線到遠端電腦,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法連線到sap訊息  通訊協定錯誤工作階段的連線將被中斷請嘗試重新連線到遠端電腦,0
logon sap 168 fail,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,logon sap 168 fail,0
"無法登入SAP, 出現the system has reached its licensed logon limit, 請協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap 出現the system has reached its licensed logon limit,0
GO BOM問題.zkb9/一字階料帶不出來／1EW6000013(只有十碼),SAP-168(QCI),MM,Purchasing,Master data,SAP-168,go bom問題.zkb9/一字階料帶不出來/1ew13十碼,0
無法正常登入 SAP client 。 ext 17989,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法正常登入 sap client,0
無法帶出頁面,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法帶出頁面,0
請協助SAP安裝部份.謝謝  EXT:15092,SAP-168(QCI),Basis,帳號,新申請,SAP-168,sap安裝部份.,0
使用者的帳號是es002，目前都顯示被Lock，請幫忙處理，謝謝!!,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,的帳號是es002目前都顯示被lock,0
sap168 profile被lock住 請協助處理,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap168 profile被lock住,0
詢問NB1帳號有多少？及明細，382-12843,SAP-168(QCI),Basis,帳號,新申請,SAP-168,詢問nb1帳號有及明細,0
"ASRS System 無法使用,請速與user連繫. #1141",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,asrs system 請速與.,0
Shipment 2005605090/2005605091 扣帳時發生無法扣帳issue。,SAP-168(QCI),SD,Sales Process,shipment issue,SAP-168,spment / 扣帳時發生無法扣帳,0
"Printer change , How to set up",SAP-168(QCI),Basis,印表機,刪除資料,SAP-168,printer change  how to set up,0
SAP22無法使用.,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap22,0
"Login myquanta, insert 工號, password, 無反應.",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,login myquanta insert  password 無反應,0
工單號碼313671887數量更改錯誤，從200改錯到80，希能幫忙更正回200。 分機:QSMC 5661393,SAP-168(QCI),PP,工單,工單Create&Change,SAP-168,工單號碼數量更改錯誤從200改錯到80希能幫忙更正回200  93,0
"分機#26801 申請客戶主檔,急件...請負責人員與USER連絡.",SAP-168(QCI),SD,Master Data,Price mapping issue,SAP-168,申請客戶主檔...請負責人員與,0
沒有  208  的帳號    group id: rd10  分機:   13637,SAP-168(QCI),Basis,帳號,新申請,SAP-168,沒有  208  的帳號    group id rd10,0
"user ip : 10.243.12.52,無法連線到SAP 168",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,ip  10.243.12.52無法連線到sap 168,0
sap無法列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap無法列印,0
"USER反應說放量之後,PO不支被誰下掉了,請幫忙其處理,分機大陸25779",SAP-168(QCI),QM,其它,問題解決及操作,SAP-168,之後po不支被誰下掉了,0
user無法登入...(sap23),SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,..sap23,0
"達丰USER反應使用SAP168 ZKD9勾BOM時應該出現3個料號,但只出現一個,且是錯誤的少了一碼,先前已有類似的情形發生,煩請Charles盡快協助處理.#42650",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,達豐使用sap168 zkd9勾bom時應該出現3個料號但只出現一個且是錯誤的少了一碼先前已有類情形發生charles,0
168 登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,168 登入,0
"User(#13533)反應手動執行ZMAW手動轉出原218有10台,轉至168變20台",SAP-168(QCI),SD,Project,Quotation,SAP-168,反應手動執行zmaw手動轉出原218有10台轉至168變20台,0
user account無法使用,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,account,0
"該user想和你討論ZV6T這支程式,請與其聯繫.",SAP-168(QCI),SD,Project,Sub PO,SAP-168,該想和你討論zv6t這支程式,0
"到My Quanta 內部應用系統,無法登入SAP~請幫忙",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,到my quanta 內部應用系統sap,0
進sap時輸入帳號密碼後，視窗就消失，無法登入,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,進sap時輸入帳號密碼後視窗就消失,0
"無法登入SAP系統, 請協助處理!",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap系統,0
使用者額度已滿，請協助多開帳號  #17860,SAP-168(QCI),Basis,其它,刪除Job,SAP-168,額度已滿多開帳號,0
詢問開立資訊需求單時，欄位如何填寫。  分機:12193,SAP-168(QCI),Basis,帳號,新申請,SAP-168,詢問開立資訊需求單時欄位,0
"user 勾BOM process 詢問,請與user連繫",SAP-168(QCI),PP,BOM,BOM Create Error,SAP-168,勾bom process 詢問,0
"SAP-33 沒法登入 ,出現找不到遠端電腦畫面,　 ext:3761",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,sap33 沒法登入 出現遠端電腦畫面,0
請盡快協助處理 user使用order type:ZGOR 扣帳扣不進去 special stock not supproted (check your entry),SAP-168(QCI),SD,Master Data,Return/Reverse order type,SAP-168,使用order typezgor 扣帳扣不進去 special stock not supproted check your entry,0
"user反應處理信用狀作業時,退料單號969在欲列印輸出時,顯示的資料為968的資料,煩請相關同仁協助處理",SAP-168(QCI),SD,Sales Process,GI issue,SAP-168,信用狀作業時退料單號969在欲列印輸出時顯示的資料為968的資料相關,0
168 zkd5 料號出不來,SAP-168(QCI),PP,Master Data,料號問題,SAP-168,168 zkd5 料號出不來,0
"使用第一層帳號92022406登入, 原本可下載料號資料, 現在變成沒有權限",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,使用第一層帳號登入 原本可下載料號資料 現在變成沒有權限,0
"轉部門, SAP帳號希望轉給其他同事(94071901)使用    #18253",SAP-168(QCI),Basis,帳號,新申請,SAP-168,轉部門 sap帳號希望轉給使用,0
user欲申請帳號,SAP-168(QCI),Basis,帳號,新申請,SAP-168,欲申請帳號,0
47PO入料有問題,SAP-168(QCI),MM,W/H,問題解決及操作,SAP-168,47po入料有問題,0
"使用者反應連線到Quanta EIP的內部應用時,看不到SAP的圖示,煩請協助處理",SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,連線到quanta eip的內部應用時看不到sap的圖示,0
"user來電詢問SAP Server的連線位置,已協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,來電詢問sap server的連線位置,0
畫面一直停在remote app登不進去,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,畫面停在remote app登不進去,0
can''t print out,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,can''t print out,0
"user反應,之前簽過了表單,但是因為這幾天部門代號換了,扣帳那邊說無法扣,不知該如何進行?",SAP-168(QCI),SD,Sales Process,GI issue,SAP-168,之前簽過了表單這幾天部門代號換了扣帳說無法扣不知該進行,0
caeate Delivery issue,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,caeate delivery,0
使用者已裝了cirtix，但無法在內部應用系統的網頁中看到SAP的icon,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,已裝了cirtix但無法在內部應用系統的網頁中看到sap的icon,0
can''t log in SAP,SAP-168(QCI),Basis,Authorization,權限不足,SAP-168,can''t log in sap,0
"SAP can not find the code ""ZCEA""",SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,sap can not find the code zcea,0
"user反應使用SAP 168-old出現帳號被locked的狀況,請協助處理 #12971",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,使用sap 168old出現帳號被locked的狀況,0
SAP Printer fail QMQ1,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,sap printer fail qmq1,0
user(#13222)反應SAP無法使用，包含168及2X8,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,反應sap包含168及2x8,0
使用者無法 Login SAP.,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法 login sap,0
"user 說要登入168 系統時 一直出現密碼錯誤, 以致無法登入  分機#11254",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,說要登入168 系統時 出現密碼錯誤,0
# 17295 SAP LOGIN ERROR,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap login error,0
料號23UJ3LAJN00   在MD04看的到  但在ZQE2看不到  料號有確實被create?    TEL:382-5622751,SAP-168(QCI),PP,Master Data,料號問題,SAP-168,料號23uj3lajn00   在md04看的到  但在zqe2看不到  料號有確實被create    51,0
User 無法透過 Thin Client 列印,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,無法透過 tn client 列印,0
今天登入不進去,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,登入不進去,0
"使用者忘記 ECN帳號密碼,無法登入.",SAP-168(QCI),PP,ECN,ECN 未同步QSMC,SAP-168,忘記 ecn帳號密碼,0
"User反應無法登入使用CSAP２７,經VNC查看畫面發現錯誤訊息為連線數已達上限,煩請協助處理.",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,使用csap27經vnc查看畫面發現錯誤訊息為連線數已達上限,0
