description,category_a,category_b,category_c,category_d,category,description_clean,category_target
"達丰USER需要詢問關於料號,BOM的問題,煩請Richard協助處理.",SAP-2X8(QSMC),PP,BOM,BOM Create Error,SAP-2X8,達豐需要詢問料號 BOM的問題 Richard,1
1.  我想請問一下有沒有辦法查31BQ2MB0071的SAP BOM   因為物料在刷缺料表的時候  發現有幾個料明明是缺料的狀態但是在缺料表中並未出現   所以想確認一下PLM BOM和SAP BOM是否有差異  我們RD有權限可以查SAP BOM嗎    2. 是否有SAP完整的操作手冊可供下載   這樣可以事先查許多料況   也不用等待生產線的時間允許,SAP-2X8(QSMC),PP,BOM,BOM Create Error,SAP-2X8,1.  我想有沒有辦法查31BQ2MB0071的SAP BOM   物料在刷缺料表的  發現有料明明是缺料的狀態在缺料表中並未出現   想一下PLM BOM和SAP BOM是否有差異  RD有權限可以查SAP BOM嗎    2. 是否有SAP完整的操作手冊可供下載   可以事先查許多料況   也不用等待生產線的時間允許,1
BOM download error!   #17240,SAP-2X8(QSMC),PP,BOM,BOM Create Error,SAP-2X8,BOM download error,1
user 在go BOM的時候當掉 想重跑怕重複會有問題 請協助處理,SAP-2X8(QSMC),PP,BOM,BOM Create Error,SAP-2X8,在go BOM的當掉 想重跑怕重複會有問題,1
268 BOM 的問題,SAP-2X8(QSMC),PP,BOM,BOM Create Error,SAP-2X8,268 BOM 的問題,1
ECN#: e200510-0879,SAP-2X8(QSMC),PP,BOM,BOM Create Error,SAP-2X8,ECN   e0 0879,1
ZP25.26.27.28無法執行，請協助處理。,SAP-168(QCI),PP,工單,工單Create&Change,SAP-168,ZP25.26.27.28無法執行,0
"user反應SAP218無法使用,煩請相關同仁協助處理.",SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,SAP218無法使用 相關同仁,1
"User反應無法logon sap298,已協助處理",SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法logon sap298 已,1
SAP 298 無法登入,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,SAP 298 無法登入,1
sap 298無法登入,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,sap 298無法登入,1
無法logon SAP,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法logon SAP,1
連logon的畫面都出不來,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,連logon的畫面都出不來,1
SAP 系統 無法登入,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,SAP 系統 無法登入,1
user 重灌電腦後，無法執行。  #15248,SAP-2X8(QSMC),Basis,其他,安裝SAP,SAP-2X8,重灌電腦後 無法執行,1
SAP 2X8 無法登入二層帳號,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,SAP 2X8 無法登入二層帳號,1
無法logon298 但168可以連 請協助處理,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法logon298 但168可以連,1
user 無法登入，最近常發生這種狀況。  #11482,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法登入 常發生這種狀況,1
can not use 268 (QSMC General),SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,can not use 268   General,1
"user反映說268的資料沒有轉進來,無法作業",SAP-2X8(QSMC),SD,Project,Sub SKD,SAP-2X8,268的資料沒有轉進來 無法作業,1
SAP的東西印不出來,SAP-168(QCI),Basis,印表機,無法列印,SAP-168,SAP的東西印不出來,0
user在creat delivery時不知道要怎摩選擇type,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,在creat delivery時不知道要怎摩選擇type,0
"User表示初次使用SAP印表機,在設定上似乎有誤,無法列印,煩請協助處理.",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,表示初次使用SAP印表機 在設定上似乎有誤 無法列印,0
ZV06 print delivery failed.,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,ZV06 print delivery failed,0
SAP 抓不到列印印表機 可是該列表機可正常列印 請協助設定,SAP-168(QCI),Basis,印表機,設定,SAP-168,SAP 抓不到列印印表機 該列表機可正常列印 請協助設定,0
user有出貨delivery相關的問題 請協助處理,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,有出貨delivery相關的問題,0
"user跑168領料時,出現錯誤無法進行操作",SAP-168(QCI),MM,其它,領退料問題,SAP-168,跑168領料時 出現錯誤無法進行操作,0
ZN35 有一個料號的出貨數字run不出來,SAP-168(QCI),SD,Sales Process,Delivery issue,SAP-168,ZN35 有一個料號的出貨數字run不出來,0
"點選列印並無反應,是否有Job卡住,請協助處理,謝謝",SAP-168(QCI),Basis,印表機,無法列印,SAP-168,點選列印反應 是否有Job卡住,0
無法登入，使用者為採購部門。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法登入 為採購部門,0
原來的帳唬密碼進不去,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,原來的帳唬密碼進不去,0
因調部門在myquanta網頁登入要從原來的csap23-->csap21,SAP-168(QCI),Basis,帳號,新申請,SAP-168,因調部門在myquanta網頁登入要從原來的csap23   csap21,0
SAP 帳號無法使用,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,SAP 帳號無法使用,0
"使用者無法登入SAP,  顯示password failed. 請協助處理!",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法登入SAP   顯示password failed.,0
第二層進不去--Change 第二層group.,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,第二層進不去  Change 第二層group,0
MyQuanta 中無Sap Login icon,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,MyQuanta 中無Sap Login icon,0
myQuanta沒有出現SAP登入Icon，上星期前仍可使用。,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,myQuanta沒有出現SAP登入Icon 前仍可使用,0
myquanta中看不見sap應用程式,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,myquanta中看不見sap應用程式,0
詢問NB1帳號有多少？及明細，382-12843,SAP-168(QCI),Basis,帳號,新申請,SAP-168,詢問NB1帳號有 及明細,0
SAP 168  RD10新增第二層帳號   87020202,SAP-168(QCI),Basis,帳號,新申請,SAP-168,SAP 168  RD10新增第二層帳號,0
"user反應SAP218無法連線,煩請相關同仁協助處理.",SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,SAP218無法連線 相關同仁,1
SAP 無法顯示登入畫面,SAP-2X8(QSMC),Basis,其他,安裝SAP,SAP-2X8,SAP 無法顯示登入畫面,1
CSPA 原來23 改33  的問題詢問,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,CSPA 原來23 改33  的問題詢問,1
無法進入SAP，下載.ica，還是無法開啟,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法進入SAP 下載.ica 無法開啟,1
使用者 無法在SAP 上使用 剪下 貼上功能,SAP-2X8(QSMC),Basis,其他,Performance Issue,SAP-2X8,無法在SAP 上使用 剪下 貼上功能,1
SAP速度很慢  請連絡17324,SAP-2X8(QSMC),Basis,其他,Performance Issue,SAP-2X8,SAP速度很慢  請,1
"USER反應SAP218無法使用,煩請相關同仁協助處理.",SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,SAP218無法使用 相關同仁,1
按照mail的步驟做完後還是無法logon SAP,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,mail的步驟做完後無法logon SAP,1
"系統很慢, 無法使用  ps.倉庫那邊的user也反應系統很慢",SAP-2X8(QSMC),Basis,其他,Performance Issue,SAP-2X8,系統很慢  無法使用  ps.倉庫的也反應系統很慢,1
系統自動後，user就無法登入    #13069,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,系統自動後 就無法登入,1
"使用者剛申請過帳號,但似乎沒告知密碼, 因此無法登入",SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,剛申請過帳號 但似乎沒告知密碼  無法登入,1
無法logon SAP 298,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法logon SAP 298,1
"user在使用zv75這支程式的時候出現錯誤,請協助其處理,分機5835",SAP-168(QCI),SD,Project,Sub PO,SAP-168,在使用zv75這支程式的出現錯誤  5835,0
credit cost center 錯誤 倉庫無法扣帳 請協助處理,SAP-168(QCI),SD,Project,Sub PO,SAP-168,credit cost center 錯誤 倉庫無法扣帳,0
ZMAW 扣帳出現問題#62575,SAP-168(QCI),SD,Project,Quotation,SAP-168,ZMAW 扣帳出現問題,0
"User(#13533)反應手動執行ZMAW手動轉出原218有10台,轉至168變20台",SAP-168(QCI),SD,Project,Quotation,SAP-168,反應手動執行ZMAW手動轉出原218有10台 轉至168變20台,0
"會計反應TCC假收假出資料太多,執行有問題  shipment No.:2005620716,2005620739",SAP-168(QCI),SD,Project,Quotation,SAP-168,會計反應TCC假收假出資料太多 執行有問題  spment No.,0
"該user想和你討論ZV6T這支程式,請與其聯繫.",SAP-168(QCI),SD,Project,Sub PO,SAP-168,該想和你討論ZV6T這支程式 聯繫,0
執行假收假出程式會出現Error: not maintain accounting view,SAP-168(QCI),SD,Project,Quotation,SAP-168,執行假收假出程式會出現Error  not maintain accounting view,0
Zv29帶出來的有些單價會是零，而且太慢，是否有其他的可以使用,SAP-168(QCI),SD,Project,Quotation,SAP-168,Zv29帶出來的單價會是零 太慢 是否有的可以使用,0
"USER表示SKD出貨使用QSSP系統在Creat PO連到SAP開SO時出現錯誤,煩請相關同仁協助處理",SAP-168(QCI),SD,Project,Sub PO,SAP-168,表示SKD出貨使用QSSP系統在Creat PO連到SAP開SO時出現錯誤 相關同仁,0
208假收假出無法到168,SAP-168(QCI),SD,Project,Quotation,SAP-168,208假收假出無法到168,0
"User反應無法正常登入使用CASP31,請協助處理,#18095",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法正常登入使用CASP31,0
要申請sap系統使用權限，請問申請單是: 資訊需求申請單→SAP→申請Citrix帳號嗎?  跑完申請單就可以logon了，不用下載其他東西對吧? 懇請協助，感謝!,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,要申請sap系統使用權限 請問申請單是  資訊需求申請單→SAP→申請Citrix帳號嗎   跑完申請單就可以logon了 不用下載東西對吧  懇請協助,0
user要安裝舊的168系統查詢資料 請協助處理,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,要安裝舊的168系統資料,0
"進入SAP操作時, 系統跑很慢, 要上傳資料時一直間接性當機~",SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,進入SAP操作時  系統跑很慢  要上傳資料時間接性當機,0
SAP 168無法連線,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP 168無法連線,0
user無法logon sap,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon sap,0
"SAP在使用中突然斷線, 之後嘗試連線, 無法登入",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP在使用中突然斷線  之後嘗試連線  無法登入,0
無法登入168 出現錯誤訊息 已經登入 請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入168 出現錯誤訊息 已經登入,0
"User反應點選 CSAP04 無法登入使用系統,畫面會當住無法進入,其他同事可以登入相同的Server,煩請協助處理.",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,點選 CSAP04 無法登入使用系統 畫面會當住無法進入 同事可以登入相同的Server,0
"CSAP23 打開後有程式在執行,且沒有回應#11728",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,CSAP23 打開後有程式在執行 且沒有回應,0
# 17295 SAP LOGIN ERROR,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP LOGIN ERROR,0
無法進入sap system in 168,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法進入sap system in 168,0
sap the secord level logon fail,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,sap the secord level logon fail,0
使用者反映登入SAP系統有問題.請協助處理,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,反映登入SAP系統有問題,0
"無法登入SAP,  顯示正在啓動, 但一直沒有登入畫面",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入SAP   顯示啓動  但沒有登入畫面,0
"總經理室經管組反應SAP處理速度極慢,USER表示每到月初就會如此,煩請相關同仁協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,總經理室經管組反應SAP速度極慢 表示每到月初就會 相關同仁,0
使用者排的Job一直被刪除，麻煩你幫忙看看，今天此Job務必要執行完畢，謝謝!!,SAP-168(QCI),Basis,其它,刪除Job,SAP-168,排的Job被刪除 你幫忙看看 此Job務必要執行完畢,0
分機:  13140  無法開啟CITRIX,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法開啟CITRIX,0
"user使用ZV05要查價,會出現錯誤訊息,請協助其處理,分機5710",SAP-168(QCI),SD,Master Data,Price mapping issue,SAP-168,使用ZV05要查價 會出現錯誤訊息  5710,0
"user在跑ZV33程式時,發現權限被取消了,無法進入",SAP-168(QCI),SD,Master Data,Cost center issue,SAP-168,在跑ZV33程式時 發現權限被取消了 無法進入,0
"user反應說COST CENTER有問題,請與分機2619連絡",SAP-168(QCI),SD,Master Data,Cost center issue,SAP-168,COST CENTER有問題 2619,0
無法logon SAP,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法logon SAP,1
SAP 2X6無法登入,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,SAP 2X6無法登入,1
"user反應無法連到SAP-268(192.168.28.71),並表示他們有一位同仁出差到大陸去也無法連上SAP-268",SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,無法連到SAP 268 192.168.28.71  並表示有一位同仁出差到去也無法連上SAP 268,1
CSAP30.33 進不去    #17009,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,CSAP30.33 進不去,1
在sap系統，若是輸入工號為8開頭的就正常，但9開頭的就會找不到工號,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,在sap系統 輸入為8開頭的就正常 但9開頭的就會找不到,1
Cannot find the SAP form after SAP is upgraded N in 1.,SAP-2X8(QSMC),Basis,其他,無法logon SAP,SAP-2X8,Cannot find the SAP form after SAP is upgraded N in,1
部門代碼更換 兩張delivery的cost center有誤 請協助處理,SAP-168(QCI),SD,Master Data,Cost center issue,SAP-168,部門代碼更換 兩張delivery的cost center有誤,0
"新增customer data,但不知道sale org...系統晶片實驗室 分機12042  手機0935260151",SAP-168(QCI),SD,Master Data,其它,SAP-168,新增customer data 但不知道sale org...系統晶片實驗室,0
"We need to create CR in 168, please help advise w/c billing document # we need to put on the blank space",SAP-168(QCI),SD,Master Data,Return/Reverse order type,SAP-168,We need to create CR in 168  please help advise w/c billing document   we need to put on the blank space,0
168 Delivery 的COST CENTER需要更正.分機25717(QSMC),SAP-168(QCI),SD,Master Data,Cost center issue,SAP-168,168 Delivery 的COST CENTER需要更正.,0
User would like to set up trading partner in SAP but don''t know what information is needed.,SAP-168(QCI),SD,Master Data,其它,SAP-168,would like to set up trading partner in SAP but don''t know what information is needed,0
部門代碼4S101更改4S301,SAP-168(QCI),SD,Master Data,其它,SAP-168,部門代碼4S101更改4S301,0
USER在maintain價格時 顯示被block住 請與分機3497連絡,SAP-168(QCI),SD,Master Data,其它,SAP-168,在maintain價格時 顯示被block住 3497,0
user重新upload後就無法登入SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,重新upload後就無法登入SAP,0
report跑很久出不來,SAP-168(QCI),Basis,其它,Performance Issue,SAP-168,report跑很久出不來,0
User反應無法登入168.268.318，請幫忙處理，謝謝！,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法登入168.268.318,0
"user反映說SAP無法登入,會出現錯誤訊息",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,SAP無法登入 會出現錯誤訊息,0
無法logon SAP,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法logon SAP,0
Please help to install SAP,SAP-168(QCI),Basis,其它,安裝SAP,SAP-168,Please help to install SAP,0
user 反應無法login SAP 分機#11665,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,無法login SAP,0
"user來電詢問SAP Server的連線位置,已協助處理",SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,來電詢問SAP Server的連線位置 已,0
已update sap ini但仍無法登入.分機:3132,SAP-168(QCI),Basis,其它,無法logon SAP,SAP-168,已update sap ini但仍無法登入. 3132,0
user must log on the same qciclient 24 user logoin 22 分機18253,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,must log on the same qciclient 24  logoin 22,0
"轉部門, SAP帳號希望轉給其他同事(94071901)使用    #18253",SAP-168(QCI),Basis,帳號,新申請,SAP-168,轉部門  SAP帳號希望轉給同事  使用,0
"請儘快處理申請SAP帳號的申請,謝謝!",SAP-168(QCI),Basis,帳號,新申請,SAP-168,申請SAP帳號的申請,0
未登入超過一週，218帳號被鎖,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,未登入超過一週 218帳號被鎖,0
無法login SAP23,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法login SAP23,0
"user 說無法登入SAP, 出現密碼錯誤 , (確定密碼是對的)分機 #15933",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,說無法登入SAP  出現密碼錯誤    確定密碼是對的,0
使用Citrix登入SAP，系統會導入QCICITIRX-SAP05-RSQUANTA.COM，無法進入！#16875,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,使用Citrix登入SAP 系統會導入QCICITIRX SAP05 RSQUANTA.COM 無法進入,0
User not able to login to SAP system,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,not able to login to SAP system,0
ME1M已登入但無法使用,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,ME1M已登入但無法使用,0
CSAP無法登入，無使用權限,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,CSAP無法登入 無使用權限,0
會計單位 USER反應CSAP26無法登入使用#11407,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,會計單位 CSAP26無法登入使用,0
密碼key錯被lock住。#11407,SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,密碼key錯被lock住,0
"無法登入SAP帳號,沒法工作",SAP-168(QCI),Basis,帳號,帳號無法使用,SAP-168,無法登入SAP帳號 沒法工作,0
